Week,Channel,Region,Channel Group,Channel Type,Super Region,Year,Quarter,Month,Spend,Impressions,Clicks,Conversions,Leads,Revenue,New Customers
2024-03-11,Video,EMEA,Video,Paid,International,2024,2024-Q1,2024-03,8405.33,455541,4084,72,188,8251.59,43
2024-03-11,Video,APAC,Video,Paid,International,2024,2024-Q1,2024-03,4906.33,247560,2059,33,81,4063.03,20
2024-03-11,Email,North America,CRM,Owned,Americas,2024,2024-Q1,2024-03,10387.83,121509,4530,262,748,35010.3,147
2024-03-11,Email,EMEA,CRM,Owned,International,2024,2024-Q1,2024-03,7617.01,83917,2713,171,443,23377.82,107
2024-03-11,Email,APAC,CRM,Owned,International,2024,2024-Q1,2024-03,4732.35,58832,1790,111,270,16327.42,68
2024-03-11,Organic Search,North America,Search,Earned,Americas,2024,2024-Q1,2024-03,8457.11,152265,5998,299,802,33305.2,174
2024-03-11,Organic Search,EMEA,Search,Earned,International,2024,2024-Q1,2024-03,5809.99,105877,3812,199,481,24042.08,123
2024-03-11,Organic Search,APAC,Search,Earned,International,2024,2024-Q1,2024-03,3115.69,73482,2805,122,308,15834.43,66
2024-03-11,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q1,2024-03,7160.16,163247,3738,135,370,15525.65,82
2024-03-11,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q1,2024-03,4903.46,119135,2380,94,232,11663.83,65
2024-03-11,Affiliate,APAC,Partner,Paid,International,2024,2024-Q1,2024-03,2838.99,82612,1740,58,148,7646.26,35
2024-03-18,Paid Search,North America,Search,Paid,Americas,2024,2024-Q1,2024-03,24023.68,469210,19861,931,2228,111313.97,602
2024-03-18,Paid Search,EMEA,Search,Paid,International,2024,2024-Q1,2024-03,13482.84,248308,10982,451,1102,57455.87,254
2024-03-18,Paid Search,APAC,Search,Paid,International,2024,2024-Q1,2024-03,7991.59,151553,7510,284,752,34654.95,141
2024-03-18,Paid Social,North America,Social,Paid,Americas,2024,2024-Q1,2024-03,18334.62,1405143,16536,394,1011,47939.53,258
2024-03-18,Paid Social,EMEA,Social,Paid,International,2024,2024-Q1,2024-03,10991.98,790907,9229,207,516,26811.57,130
2024-03-18,Paid Social,APAC,Social,Paid,International,2024,2024-Q1,2024-03,6518.12,503251,6565,126,344,15911.08,65
2024-03-18,Display,North America,Display,Paid,Americas,2024,2024-Q1,2024-03,10447.07,2007282,7306,75,182,8541.2,43
2024-03-18,Display,EMEA,Display,Paid,International,2024,2024-Q1,2024-03,5577.88,994849,4063,36,93,4199.73,16
2024-03-18,Display,APAC,Display,Paid,International,2024,2024-Q1,2024-03,3965.58,838687,3778,39,106,3993.39,20
2024-03-18,Video,North America,Video,Paid,Americas,2024,2024-Q1,2024-03,12456.71,612250,5309,96,234,12120.47,61
2024-03-18,Video,EMEA,Video,Paid,International,2024,2024-Q1,2024-03,7499.63,376847,3645,57,151,7407.84,29
2024-03-18,Video,APAC,Video,Paid,International,2024,2024-Q1,2024-03,5053.72,272325,2861,48,131,5775.79,28
2024-03-18,Email,North America,CRM,Owned,Americas,2024,2024-Q1,2024-03,9831.12,148546,4738,248,621,37448.46,128
2024-03-18,Email,EMEA,CRM,Owned,International,2024,2024-Q1,2024-03,6438.25,89851,3128,165,440,23488.56,83
2024-03-18,Email,APAC,CRM,Owned,International,2024,2024-Q1,2024-03,4574.12,50126,1800,106,294,13621.65,62
2024-03-18,Organic Search,North America,Search,Earned,Americas,2024,2024-Q1,2024-03,7954.04,187061,7479,365,937,48243.33,214
2024-03-18,Organic Search,EMEA,Search,Earned,International,2024,2024-Q1,2024-03,5246,119933,5199,239,655,29835.24,126
2024-03-18,Organic Search,APAC,Search,Earned,International,2024,2024-Q1,2024-03,3690.36,67007,2695,137,374,15513.54,81
2024-03-18,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q1,2024-03,6005.69,187991,4117,120,316,15589.22,58
2024-03-18,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q1,2024-03,4446.17,106673,2549,84,238,9450.26,45
2024-03-18,Affiliate,APAC,Partner,Paid,International,2024,2024-Q1,2024-03,3116.72,71871,1579,58,146,6712.45,35
2024-03-25,Paid Search,North America,Search,Paid,Americas,2024,2024-Q1,2024-03,20345.29,409725,21067,822,2254,99376.88,433
2024-03-25,Paid Search,EMEA,Search,Paid,International,2024,2024-Q1,2024-03,14870.09,309409,14573,629,1693,70418.58,370
2024-03-25,Paid Search,APAC,Search,Paid,International,2024,2024-Q1,2024-03,9830.76,191144,8275,378,949,45274.94,238
2024-03-25,Paid Social,North America,Social,Paid,Americas,2024,2024-Q1,2024-03,16569.61,1305331,17611,357,1000,41877.82,196
2024-03-25,Paid Social,EMEA,Social,Paid,International,2024,2024-Q1,2024-03,12066.62,984337,12867,286,746,32689.9,174
2024-03-25,Paid Social,APAC,Social,Paid,International,2024,2024-Q1,2024-03,8447.32,640581,6918,170,402,20992.39,108
2024-03-25,Display,North America,Display,Paid,Americas,2024,2024-Q1,2024-03,10067.61,2140432,8812,92,252,9523.78,51
2024-03-25,Display,EMEA,Display,Paid,International,2024,2024-Q1,2024-03,7357.56,1494441,5620,65,164,7003.39,41
2024-03-25,Display,APAC,Display,Paid,International,2024,2024-Q1,2024-03,4019.28,761583,2838,29,67,3340.94,16
2024-03-25,Video,North America,Video,Paid,Americas,2024,2024-Q1,2024-03,12813.81,717113,7347,125,349,13903.16,74
2024-03-25,Video,EMEA,Video,Paid,International,2024,2024-Q1,2024-03,9353.19,485127,4312,79,199,9474.5,51
2024-03-25,Video,APAC,Video,Paid,International,2024,2024-Q1,2024-03,5475.12,267448,2347,40,102,5115.41,26
2024-03-25,Email,North America,CRM,Owned,Americas,2024,2024-Q1,2024-03,11583.74,128639,3995,244,633,32247.1,147
2024-03-25,Email,EMEA,CRM,Owned,International,2024,2024-Q1,2024-03,7486.36,93320,2729,161,380,23013.12,96
2024-03-25,Email,APAC,CRM,Owned,International,2024,2024-Q1,2024-03,4086.07,65098,2099,106,269,16276.45,54
2024-03-25,Organic Search,North America,Search,Earned,Americas,2024,2024-Q1,2024-03,9429.74,161501,6678,355,951,41520.84,221
2024-03-25,Organic Search,EMEA,Search,Earned,International,2024,2024-Q1,2024-03,6074.06,117548,4294,235,575,29673.55,155
2024-03-25,Organic Search,APAC,Search,Earned,International,2024,2024-Q1,2024-03,3501.79,81359,3286,154,399,20649.98,78
2024-03-25,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q1,2024-03,7952.6,181938,3463,131,317,15756.09,80
2024-03-25,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q1,2024-03,4467.16,131072,2646,79,198,10182.02,42
2024-03-25,Affiliate,APAC,Partner,Paid,International,2024,2024-Q1,2024-03,2649.26,76907,1704,50,135,6082.03,25
2024-04-01,Paid Search,North America,Search,Paid,Americas,2024,2024-Q2,2024-04,23570.33,447668,20174,948,2381,117089.56,639
2024-04-01,Paid Search,EMEA,Search,Paid,International,2024,2024-Q2,2024-04,14069.4,248519,11716,502,1280,66197.26,300
2024-04-01,Paid Search,APAC,Search,Paid,International,2024,2024-Q2,2024-04,8948.18,177353,9290,372,1031,45660.8,198
2024-04-01,Paid Social,North America,Social,Paid,Americas,2024,2024-Q2,2024-04,17791.17,1320615,14655,293,711,37051.46,162
2024-04-01,Paid Social,EMEA,Social,Paid,International,2024,2024-Q2,2024-04,10207.3,741065,9230,170,450,20738.23,83
2024-04-01,Paid Social,APAC,Social,Paid,International,2024,2024-Q2,2024-04,7216.95,605507,8206,168,477,18651.33,94
2024-04-01,Display,North America,Display,Paid,Americas,2024,2024-Q2,2024-04,10192.13,1882812,7304,81,199,9578.82,50
2024-04-01,Display,EMEA,Display,Paid,International,2024,2024-Q2,2024-04,6264,1242560,5394,51,138,5901.42,26
2024-04-01,Display,APAC,Display,Paid,International,2024,2024-Q2,2024-04,4421.51,924785,4087,44,120,4780.75,26
2024-04-01,Video,North America,Video,Paid,Americas,2024,2024-Q2,2024-04,11437.62,539260,4963,74,189,9777.73,38
2024-04-01,Video,EMEA,Video,Paid,International,2024,2024-Q2,2024-04,7940.48,423655,4300,68,185,7792.12,36
2024-04-01,Video,APAC,Video,Paid,International,2024,2024-Q2,2024-04,5623.54,309600,3049,52,141,5856.16,30
2024-04-01,Email,North America,CRM,Owned,Americas,2024,2024-Q2,2024-04,10290.07,163641,5519,306,805,45938.05,170
2024-04-01,Email,EMEA,CRM,Owned,International,2024,2024-Q2,2024-04,7197.2,99401,3624,201,564,28381.65,110
2024-04-01,Email,APAC,CRM,Owned,International,2024,2024-Q2,2024-04,5039.1,55884,1775,111,292,14899.43,67
2024-04-01,Organic Search,North America,Search,Earned,Americas,2024,2024-Q2,2024-04,7931.29,172500,7223,314,842,39749.48,156
2024-04-01,Organic Search,EMEA,Search,Earned,International,2024,2024-Q2,2024-04,5851.57,99678,4573,224,646,24721.08,128
2024-04-01,Organic Search,APAC,Search,Earned,International,2024,2024-Q2,2024-04,4092.12,70865,2811,152,374,17941.77,97
2024-04-01,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q2,2024-04,6732.53,205701,4723,150,405,18591.1,79
2024-04-01,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q2,2024-04,4917.58,119043,2534,89,239,9994.27,52
2024-04-01,Affiliate,APAC,Partner,Paid,International,2024,2024-Q2,2024-04,3049.5,79778,1553,53,134,6389.77,33
2024-04-08,Paid Search,North America,Search,Paid,Americas,2024,2024-Q2,2024-04,22647.08,456528,24746,1026,2918,118107.71,575
2024-04-08,Paid Search,EMEA,Search,Paid,International,2024,2024-Q2,2024-04,16451.59,329433,16368,748,1904,87155.86,467
2024-04-08,Paid Search,APAC,Search,Paid,International,2024,2024-Q2,2024-04,10853.48,202587,8824,422,1017,52750.15,260
2024-04-08,Paid Social,North America,Social,Paid,Americas,2024,2024-Q2,2024-04,18285.45,1534499,18179,389,1037,43192.04,224
2024-04-08,Paid Social,EMEA,Social,Paid,International,2024,2024-Q2,2024-04,12541.78,982990,10693,239,594,28391.92,148
2024-04-08,Paid Social,APAC,Social,Paid,International,2024,2024-Q2,2024-04,6786.58,495801,5651,109,266,13932.4,60
2024-04-08,Display,North America,Display,Paid,Americas,2024,2024-Q2,2024-04,11163.16,2340049,10181,113,306,11788.74,69
2024-04-08,Display,EMEA,Display,Paid,International,2024,2024-Q2,2024-04,8112.7,1579994,5984,72,177,8098.04,49
2024-04-08,Display,APAC,Display,Paid,International,2024,2024-Q2,2024-04,4469.22,819638,3248,34,88,4069.45,20
2024-04-08,Video,North America,Video,Paid,Americas,2024,2024-Q2,2024-04,14181.65,759334,6473,116,294,13468.16,71
2024-04-08,Video,EMEA,Video,Paid,International,2024,2024-Q2,2024-04,8595.91,429105,3621,61,143,7604.94,37
2024-04-08,Video,APAC,Video,Paid,International,2024,2024-Q2,2024-04,4673.81,230388,2167,30,80,3801.73,14
2024-04-08,Email,North America,CRM,Owned,Americas,2024,2024-Q2,2024-04,12821.11,141358,4649,302,784,41690.53,194
2024-04-08,Email,EMEA,CRM,Owned,International,2024,2024-Q2,2024-04,7775.97,102851,3170,198,491,29467.27,125
2024-04-08,Email,APAC,CRM,Owned,International,2024,2024-Q2,2024-04,4519.01,70927,2416,130,346,19781.96,64
2024-04-08,Organic Search,North America,Search,Earned,Americas,2024,2024-Q2,2024-04,9801.82,178641,6272,332,774,40696.78,191
2024-04-08,Organic Search,EMEA,Search,Earned,International,2024,2024-Q2,2024-04,5517.25,129355,5013,211,531,27729.23,108
2024-04-08,Organic Search,APAC,Search,Earned,International,2024,2024-Q2,2024-04,3484.9,70906,3005,135,363,15948.32,69
2024-04-08,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q2,2024-04,7779.93,200904,3880,146,354,18296.73,95
2024-04-08,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q2,2024-04,4646.77,144332,3087,99,255,13183.83,53
2024-04-08,Affiliate,APAC,Partner,Paid,International,2024,2024-Q2,2024-04,2955.61,84880,1985,64,176,8097.11,34
2024-04-15,Paid Search,North America,Search,Paid,Americas,2024,2024-Q2,2024-04,22588.53,412351,18476,709,1736,91179.5,370
2024-04-15,Paid Search,EMEA,Search,Paid,International,2024,2024-Q2,2024-04,13940.26,261875,13199,506,1357,59685.14,257
2024-04-15,Paid Search,APAC,Search,Paid,International,2024,2024-Q2,2024-04,9910.73,209867,10787,452,1251,49778.8,258
2024-04-15,Paid Social,North America,Social,Paid,Americas,2024,2024-Q2,2024-04,17221.3,1225363,14533,307,780,40195.45,181
2024-04-15,Paid Social,EMEA,Social,Paid,International,2024,2024-Q2,2024-04,11361.41,908059,11978,237,654,28871.19,124
2024-04-15,Paid Social,APAC,Social,Paid,International,2024,2024-Q2,2024-04,7997.34,665256,8457,184,496,21399.13,108
2024-04-15,Display,North America,Display,Paid,Americas,2024,2024-Q2,2024-04,9388.7,1750367,7255,66,174,7735.72,32
2024-04-15,Display,EMEA,Display,Paid,International,2024,2024-Q2,2024-04,6893.4,1437255,6500,66,187,6873.22,35
2024-04-15,Display,APAC,Display,Paid,International,2024,2024-Q2,2024-04,4879,1006458,4162,47,122,4968.38,29
2024-04-15,Video,North America,Video,Paid,Americas,2024,2024-Q2,2024-04,12006.03,627867,6190,96,257,11965.09,52
2024-04-15,Video,EMEA,Video,Paid,International,2024,2024-Q2,2024-04,8800.2,485372,4872,81,221,9473.77,46
2024-04-15,Video,APAC,Video,Paid,International,2024,2024-Q2,2024-04,6194.21,326493,2846,51,133,6010.44,32
2024-04-15,Email,North America,CRM,Owned,Americas,2024,2024-Q2,2024-04,10823.98,141478,4953,263,718,37589.24,136
2024-04-15,Email,EMEA,CRM,Owned,International,2024,2024-Q2,2024-04,7960.03,87323,3174,188,530,24508.07,110
2024-04-15,Email,APAC,CRM,Owned,International,2024,2024-Q2,2024-04,5553.78,61774,1949,128,310,17842.1,85
2024-04-15,Organic Search,North America,Search,Earned,Americas,2024,2024-Q2,2024-04,8813.38,189651,8318,387,1074,46724.2,207
2024-04-15,Organic Search,EMEA,Search,Earned,International,2024,2024-Q2,2024-04,6406.48,110452,4215,219,574,25132.2,134
2024-04-15,Organic Search,APAC,Search,Earned,International,2024,2024-Q2,2024-04,3726.96,78015,2802,140,343,17254.82,84
2024-04-15,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q2,2024-04,7464.49,179091,4336,147,416,16811.69,82
2024-04-15,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q2,2024-04,5419.44,125071,2626,98,251,11477.15,62
2024-04-15,Affiliate,APAC,Partner,Paid,International,2024,2024-Q2,2024-04,3365.39,86855,1715,61,149,7657.2,38
2024-04-22,Paid Search,North America,Search,Paid,Americas,2024,2024-Q2,2024-04,24720.03,508526,22851,1001,2602,113295.12,596
2024-04-22,Paid Search,EMEA,Search,Paid,International,2024,2024-Q2,2024-04,15932.55,306754,12802,554,1342,67019.87,336
2024-04-22,Paid Search,APAC,Search,Paid,International,2024,2024-Q2,2024-04,8673.27,155539,7175,266,667,34658.15,139
2024-04-22,Paid Social,North America,Social,Paid,Americas,2024,2024-Q2,2024-04,20092.67,1622179,20282,459,1225,53057.28,283
2024-04-22,Paid Social,EMEA,Social,Paid,International,2024,2024-Q2,2024-04,13751.42,1034360,11321,268,639,33254.69,178
2024-04-22,Paid Social,APAC,Social,Paid,International,2024,2024-Q2,2024-04,7529.28,532251,6442,132,339,17524.76,74
2024-04-22,Display,North America,Display,Paid,Americas,2024,2024-Q2,2024-04,12244.73,2457785,8884,103,254,11247.96,68
2024-04-22,Display,EMEA,Display,Paid,International,2024,2024-Q2,2024-04,6935.81,1302439,4920,52,122,6061.23,30
2024-04-22,Display,APAC,Display,Paid,International,2024,2024-Q2,2024-04,4062.78,791647,3325,32,82,3582.02,15
2024-04-22,Video,North America,Video,Paid,Americas,2024,2024-Q2,2024-04,15529.4,797012,7209,134,343,16241.62,89
2024-04-22,Video,EMEA,Video,Paid,International,2024,2024-Q2,2024-04,8857.88,427930,3847,68,167,8797.99,43
2024-04-22,Video,APAC,Video,Paid,International,2024,2024-Q2,2024-04,5193.11,256823,2554,39,104,5144.36,20
2024-04-22,Email,North America,CRM,Owned,Americas,2024,2024-Q2,2024-04,12467.14,155304,4619,275,659,39694.68,152
2024-04-22,Email,EMEA,CRM,Owned,International,2024,2024-Q2,2024-04,6573.86,106141,3464,169,435,25235.34,81
2024-04-22,Email,APAC,CRM,Owned,International,2024,2024-Q2,2024-04,4734.09,57826,2067,113,312,14986.52,60
2024-04-22,Organic Search,North America,Search,Earned,Americas,2024,2024-Q2,2024-04,9489.29,195530,7240,378,922,48149.77,237
2024-04-22,Organic Search,EMEA,Search,Earned,International,2024,2024-Q2,2024-04,5714.11,139952,5737,259,682,35075.56,134
2024-04-22,Organic Search,APAC,Search,Earned,International,2024,2024-Q2,2024-04,3851.58,77833,3447,165,462,20352.02,90
2024-04-22,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q2,2024-04,6920.38,219554,4503,138,340,17971.51,70
2024-04-22,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q2,2024-04,4588.15,132749,2978,92,244,11305.88,46
2024-04-22,Affiliate,APAC,Partner,Paid,International,2024,2024-Q2,2024-04,3259.58,74087,1711,60,163,6645.3,35
2024-04-29,Paid Search,North America,Search,Paid,Americas,2024,2024-Q2,2024-04,21949.05,402272,19353,784,2030,104832.79,433
2024-04-29,Paid Search,EMEA,Search,Paid,International,2024,2024-Q2,2024-04,15361.57,314449,16540,672,1883,79806.35,364
2024-04-29,Paid Search,APAC,Search,Paid,International,2024,2024-Q2,2024-04,10761.21,219501,10612,470,1248,54063.07,284
2024-04-29,Paid Social,North America,Social,Paid,Americas,2024,2024-Q2,2024-04,16919.75,1281304,16255,307,819,37564.24,154
2024-04-29,Paid Social,EMEA,Social,Paid,International,2024,2024-Q2,2024-04,12491.77,1033055,14193,296,846,33315.06,166
2024-04-29,Paid Social,APAC,Social,Paid,International,2024,2024-Q2,2024-04,8740.8,694651,8246,189,486,22170.45,118
2024-04-29,Display,North America,Display,Paid,Americas,2024,2024-Q2,2024-04,10375.33,2131135,9301,92,249,10221.43,47
2024-04-29,Display,EMEA,Display,Paid,International,2024,2024-Q2,2024-04,7583.16,1621239,6855,74,198,7854.27,42
2024-04-29,Display,APAC,Display,Paid,International,2024,2024-Q2,2024-04,5012.12,993648,3672,41,104,4514.89,27
2024-04-29,Video,North America,Video,Paid,Americas,2024,2024-Q2,2024-04,13115.6,689884,7101,113,314,13241.3,61
2024-04-29,Video,EMEA,Video,Paid,International,2024,2024-Q2,2024-04,9639.22,524222,5226,90,235,10277.98,53
2024-04-29,Video,APAC,Video,Paid,International,2024,2024-Q2,2024-04,6697.29,338458,2818,55,129,6792.98,34
2024-04-29,Email,North America,CRM,Owned,Americas,2024,2024-Q2,2024-04,11908.82,154609,5424,307,839,41880.63,168
2024-04-29,Email,EMEA,CRM,Owned,International,2024,2024-Q2,2024-04,8702.85,95821,2896,182,465,24736.95,115
2024-04-29,Email,APAC,CRM,Owned,International,2024,2024-Q2,2024-04,4696.51,66864,2034,115,279,16737.41,66
2024-04-29,Organic Search,North America,Search,Earned,Americas,2024,2024-Q2,2024-04,9676.21,165004,7216,359,1001,39994.26,208
2024-04-29,Organic Search,EMEA,Search,Earned,International,2024,2024-Q2,2024-04,7008.6,121202,4596,251,629,29941.88,164
2024-04-29,Organic Search,APAC,Search,Earned,International,2024,2024-Q2,2024-04,4089.27,84160,3185,158,391,20200.71,95
2024-04-29,Affiliate,North America,Partner,Paid,Americas,2024,2024-Q2,2024-04,8111.48,186353,3762,134,348,15250.83,80
2024-04-29,Affiliate,EMEA,Partner,Paid,International,2024,2024-Q2,2024-04,5228.3,135320,2571,88,214,10760.48,52
2024-04-29,Affiliate,APAC,Partner,Paid,International,2024,2024-Q2,2024-04,2849.09,94479,1979,59,148,7745.6,30
2024-05-06,Paid Search,North America,Search,Paid,Americas,2024,2024-Q2,2024-05,26950.87,530407,25190,1156,2998,136054.73,737
2024-05-06,Paid Search,EMEA,Search,Paid,International,2024,2024-Q2,2024-05,17355.77,321014,14158,650,1581,81804.96,423
2024-05-06,Paid Search,APAC,Search,Paid,International,2024,2024-Q2,2024-05,9472.7,171158,8406,333,877,45192.15,178
2024-05-06,Paid Social,North America,Social,Paid,Americas,2024,2024-Q2,2024-05,20549.96,1591290,16709,380,909,45862.64,242
2024-05-06,Paid Social,EMEA,Social,Paid,International,2024,2024-Q2,2024-05,11533.8,834913,9647,189,468,24370.6,101
2024-05-06,Paid Social,APAC,Social,Paid,International,2024,2024-Q2,2024-05,7286.75,573952,7420,144,388,16911.52,74
2024-05-06,Display,North America,Display,Paid,Americas,2024,2024-Q2,2024-05,12525.6,2419571,9308,114,282,12921.48,77
2024-05-06,Display,EMEA,Display,Paid,International,2024,2024-Q2,2024-05,7518.37,1364459,5483,60,152,7274.74,37
2024-05-06,Display,APAC,Display,Paid,International,2024,2024-Q2,2024-05,4466.42,869386,3865,38,108,4458.56,21
2024-05-06,Video,North America,Video,Paid,Americas,2024,2024-Q2,2024-05,14063.49,695965,5951,94,226,11821.53,52
2024-05-06,Video,EMEA,Video,Paid,International,2024,2024-Q2,2024-05,7973.18,388777,3704,53,141,6396.73,24
2024-05-06,Video,APAC,Video,Paid,International,2024,2024-Q2,2024-05,5707.86,321984,3363,54,153,5944.02,30
