Month,Source,Segment,Stage,Source Type,Stage Order,Year,Quarter,Month Label,Cycle Days,Records,Pipeline Value,Won Value,Visitors,Leads,MQLs,SQLs,Opportunities,Customers,Cycle Pool
2024-02-01,Webinar,Enterprise,SQL,Nurture,4,2024,2024-Q1,2024-02,85.04,66,0,0,0,0,0,66,0,0,0
2024-02-01,Webinar,Enterprise,Opportunity,Nurture,5,2024,2024-Q1,2024-02,85.04,41,1205325,0,0,0,0,0,41,0,0
2024-02-01,Webinar,Enterprise,Customer,Nurture,6,2024,2024-Q1,2024-02,85.04,20,581521,581521,0,0,0,0,0,20,1700.8
2024-02-01,Webinar,Mid-Market,Visitors,Nurture,1,2024,2024-Q1,2024-02,0,2943,0,0,2943,0,0,0,0,0,0
2024-02-01,Webinar,Mid-Market,Leads,Nurture,2,2024,2024-Q1,2024-02,0,465,0,0,0,465,0,0,0,0,0
2024-02-01,Webinar,Mid-Market,MQL,Nurture,3,2024,2024-Q1,2024-02,0,190,0,0,0,0,190,0,0,0,0
2024-02-01,Webinar,Mid-Market,SQL,Nurture,4,2024,2024-Q1,2024-02,46.86,102,0,0,0,0,0,102,0,0,0
2024-02-01,Webinar,Mid-Market,Opportunity,Nurture,5,2024,2024-Q1,2024-02,46.86,61,581966,0,0,0,0,0,61,0,0
2024-02-01,Webinar,Mid-Market,Customer,Nurture,6,2024,2024-Q1,2024-02,46.86,24,227510,227510,0,0,0,0,0,24,1124.64
2024-02-01,Webinar,SMB,Visitors,Nurture,1,2024,2024-Q1,2024-02,0,3743,0,0,3743,0,0,0,0,0,0
2024-02-01,Webinar,SMB,Leads,Nurture,2,2024,2024-Q1,2024-02,0,579,0,0,0,579,0,0,0,0,0
2024-02-01,Webinar,SMB,MQL,Nurture,3,2024,2024-Q1,2024-02,0,238,0,0,0,0,238,0,0,0,0
2024-02-01,Webinar,SMB,SQL,Nurture,4,2024,2024-Q1,2024-02,21.95,127,0,0,0,0,0,127,0,0,0
2024-02-01,Webinar,SMB,Opportunity,Nurture,5,2024,2024-Q1,2024-02,21.95,76,238778,0,0,0,0,0,76,0,0
2024-02-01,Webinar,SMB,Customer,Nurture,6,2024,2024-Q1,2024-02,21.95,25,79289,79289,0,0,0,0,0,25,548.75
2024-02-01,Partner,Enterprise,Visitors,Partner,1,2024,2024-Q1,2024-02,0,3116,0,0,3116,0,0,0,0,0,0
2024-02-01,Partner,Enterprise,Leads,Partner,2,2024,2024-Q1,2024-02,0,326,0,0,0,326,0,0,0,0,0
2024-02-01,Partner,Enterprise,MQL,Partner,3,2024,2024-Q1,2024-02,0,138,0,0,0,0,138,0,0,0,0
2024-02-01,Partner,Enterprise,SQL,Partner,4,2024,2024-Q1,2024-02,90.53,77,0,0,0,0,0,77,0,0,0
2024-02-01,Partner,Enterprise,Opportunity,Partner,5,2024,2024-Q1,2024-02,90.53,49,1362778,0,0,0,0,0,49,0,0
2024-02-01,Partner,Enterprise,Customer,Partner,6,2024,2024-Q1,2024-02,90.53,21,580395,580395,0,0,0,0,0,21,1901.13
2024-02-01,Partner,Mid-Market,Visitors,Partner,1,2024,2024-Q1,2024-02,0,4872,0,0,4872,0,0,0,0,0,0
2024-02-01,Partner,Mid-Market,Leads,Partner,2,2024,2024-Q1,2024-02,0,508,0,0,0,508,0,0,0,0,0
2024-02-01,Partner,Mid-Market,MQL,Partner,3,2024,2024-Q1,2024-02,0,210,0,0,0,0,210,0,0,0,0
2024-02-01,Partner,Mid-Market,SQL,Partner,4,2024,2024-Q1,2024-02,44.58,119,0,0,0,0,0,119,0,0,0
2024-02-01,Partner,Mid-Market,Opportunity,Partner,5,2024,2024-Q1,2024-02,44.58,72,666667,0,0,0,0,0,72,0,0
2024-02-01,Partner,Mid-Market,Customer,Partner,6,2024,2024-Q1,2024-02,44.58,26,241335,241335,0,0,0,0,0,26,1159.08
2024-02-01,Partner,SMB,Visitors,Partner,1,2024,2024-Q1,2024-02,0,6593,0,0,6593,0,0,0,0,0,0
2024-02-01,Partner,SMB,Leads,Partner,2,2024,2024-Q1,2024-02,0,682,0,0,0,682,0,0,0,0,0
2024-02-01,Partner,SMB,MQL,Partner,3,2024,2024-Q1,2024-02,0,289,0,0,0,0,289,0,0,0,0
2024-02-01,Partner,SMB,SQL,Partner,4,2024,2024-Q1,2024-02,21.09,156,0,0,0,0,0,156,0,0,0
2024-02-01,Partner,SMB,Opportunity,Partner,5,2024,2024-Q1,2024-02,21.09,99,317227,0,0,0,0,0,99,0,0
2024-02-01,Partner,SMB,Customer,Partner,6,2024,2024-Q1,2024-02,21.09,32,103803,103803,0,0,0,0,0,32,674.88
2024-02-01,Direct,Enterprise,Visitors,Inbound,1,2024,2024-Q1,2024-02,0,7383,0,0,7383,0,0,0,0,0,0
2024-02-01,Direct,Enterprise,Leads,Inbound,2,2024,2024-Q1,2024-02,0,668,0,0,0,668,0,0,0,0,0
2024-02-01,Direct,Enterprise,MQL,Inbound,3,2024,2024-Q1,2024-02,0,278,0,0,0,0,278,0,0,0,0
2024-02-01,Direct,Enterprise,SQL,Inbound,4,2024,2024-Q1,2024-02,89.44,152,0,0,0,0,0,152,0,0,0
2024-02-01,Direct,Enterprise,Opportunity,Inbound,5,2024,2024-Q1,2024-02,89.44,92,2728652,0,0,0,0,0,92,0,0
2024-02-01,Direct,Enterprise,Customer,Inbound,6,2024,2024-Q1,2024-02,89.44,44,1303014,1303014,0,0,0,0,0,44,3935.36
2024-02-01,Direct,Mid-Market,Visitors,Inbound,1,2024,2024-Q1,2024-02,0,11261,0,0,11261,0,0,0,0,0,0
2024-02-01,Direct,Mid-Market,Leads,Inbound,2,2024,2024-Q1,2024-02,0,1009,0,0,0,1009,0,0,0,0,0
2024-02-01,Direct,Mid-Market,MQL,Inbound,3,2024,2024-Q1,2024-02,0,429,0,0,0,0,429,0,0,0,0
2024-02-01,Direct,Mid-Market,SQL,Inbound,4,2024,2024-Q1,2024-02,47.45,228,0,0,0,0,0,228,0,0,0
2024-02-01,Direct,Mid-Market,Opportunity,Inbound,5,2024,2024-Q1,2024-02,47.45,138,1275134,0,0,0,0,0,138,0,0
2024-02-01,Direct,Mid-Market,Customer,Inbound,6,2024,2024-Q1,2024-02,47.45,53,488496,488496,0,0,0,0,0,53,2514.85
2024-02-01,Direct,SMB,Visitors,Inbound,1,2024,2024-Q1,2024-02,0,14347,0,0,14347,0,0,0,0,0,0
2024-02-01,Direct,SMB,Leads,Inbound,2,2024,2024-Q1,2024-02,0,1273,0,0,0,1273,0,0,0,0,0
2024-02-01,Direct,SMB,MQL,Inbound,3,2024,2024-Q1,2024-02,0,535,0,0,0,0,535,0,0,0,0
2024-02-01,Direct,SMB,SQL,Inbound,4,2024,2024-Q1,2024-02,20.53,280,0,0,0,0,0,280,0,0,0
2024-02-01,Direct,SMB,Opportunity,Inbound,5,2024,2024-Q1,2024-02,20.53,179,548798,0,0,0,0,0,179,0,0
2024-02-01,Direct,SMB,Customer,Inbound,6,2024,2024-Q1,2024-02,20.53,59,181057,181057,0,0,0,0,0,59,1211.27
2024-03-01,Paid Search,Enterprise,Visitors,Paid,1,2024,2024-Q1,2024-03,0,11268,0,0,11268,0,0,0,0,0,0
2024-03-01,Paid Search,Enterprise,Leads,Paid,2,2024,2024-Q1,2024-03,0,1172,0,0,0,1172,0,0,0,0,0
2024-03-01,Paid Search,Enterprise,MQL,Paid,3,2024,2024-Q1,2024-03,0,486,0,0,0,0,486,0,0,0,0
2024-03-01,Paid Search,Enterprise,SQL,Paid,4,2024,2024-Q1,2024-03,85.77,257,0,0,0,0,0,257,0,0,0
2024-03-01,Paid Search,Enterprise,Opportunity,Paid,5,2024,2024-Q1,2024-03,85.77,162,4693393,0,0,0,0,0,162,0,0
2024-03-01,Paid Search,Enterprise,Customer,Paid,6,2024,2024-Q1,2024-03,85.77,70,2024030,2024030,0,0,0,0,0,70,6003.9
2024-03-01,Paid Search,Mid-Market,Visitors,Paid,1,2024,2024-Q1,2024-03,0,17732,0,0,17732,0,0,0,0,0,0
2024-03-01,Paid Search,Mid-Market,Leads,Paid,2,2024,2024-Q1,2024-03,0,1879,0,0,0,1879,0,0,0,0,0
2024-03-01,Paid Search,Mid-Market,MQL,Paid,3,2024,2024-Q1,2024-03,0,802,0,0,0,0,802,0,0,0,0
2024-03-01,Paid Search,Mid-Market,SQL,Paid,4,2024,2024-Q1,2024-03,46.69,427,0,0,0,0,0,427,0,0,0
2024-03-01,Paid Search,Mid-Market,Opportunity,Paid,5,2024,2024-Q1,2024-03,46.69,275,2647728,0,0,0,0,0,275,0,0
2024-03-01,Paid Search,Mid-Market,Customer,Paid,6,2024,2024-Q1,2024-03,46.69,98,944783,944783,0,0,0,0,0,98,4575.62
2024-03-01,Paid Search,SMB,Visitors,Paid,1,2024,2024-Q1,2024-03,0,21804,0,0,21804,0,0,0,0,0,0
2024-03-01,Paid Search,SMB,Leads,Paid,2,2024,2024-Q1,2024-03,0,2332,0,0,0,2332,0,0,0,0,0
2024-03-01,Paid Search,SMB,MQL,Paid,3,2024,2024-Q1,2024-03,0,958,0,0,0,0,958,0,0,0,0
2024-03-01,Paid Search,SMB,SQL,Paid,4,2024,2024-Q1,2024-03,21.32,532,0,0,0,0,0,532,0,0,0
2024-03-01,Paid Search,SMB,Opportunity,Paid,5,2024,2024-Q1,2024-03,21.32,337,1042463,0,0,0,0,0,337,0,0
2024-03-01,Paid Search,SMB,Customer,Paid,6,2024,2024-Q1,2024-03,21.32,113,350736,350736,0,0,0,0,0,113,2409.16
2024-03-01,Paid Social,Enterprise,Visitors,Paid,1,2024,2024-Q1,2024-03,0,13253,0,0,13253,0,0,0,0,0,0
2024-03-01,Paid Social,Enterprise,Leads,Paid,2,2024,2024-Q1,2024-03,0,973,0,0,0,973,0,0,0,0,0
2024-03-01,Paid Social,Enterprise,MQL,Paid,3,2024,2024-Q1,2024-03,0,414,0,0,0,0,414,0,0,0,0
2024-03-01,Paid Social,Enterprise,SQL,Paid,4,2024,2024-Q1,2024-03,89.7,225,0,0,0,0,0,225,0,0,0
2024-03-01,Paid Social,Enterprise,Opportunity,Paid,5,2024,2024-Q1,2024-03,89.7,139,3900772,0,0,0,0,0,139,0,0
2024-03-01,Paid Social,Enterprise,Customer,Paid,6,2024,2024-Q1,2024-03,89.7,59,1649330,1649330,0,0,0,0,0,59,5292.3
2024-03-01,Paid Social,Mid-Market,Visitors,Paid,1,2024,2024-Q1,2024-03,0,20519,0,0,20519,0,0,0,0,0,0
2024-03-01,Paid Social,Mid-Market,Leads,Paid,2,2024,2024-Q1,2024-03,0,1537,0,0,0,1537,0,0,0,0,0
2024-03-01,Paid Social,Mid-Market,MQL,Paid,3,2024,2024-Q1,2024-03,0,648,0,0,0,0,648,0,0,0,0
2024-03-01,Paid Social,Mid-Market,SQL,Paid,4,2024,2024-Q1,2024-03,44.05,358,0,0,0,0,0,358,0,0,0
2024-03-01,Paid Social,Mid-Market,Opportunity,Paid,5,2024,2024-Q1,2024-03,44.05,221,2056074,0,0,0,0,0,221,0,0
2024-03-01,Paid Social,Mid-Market,Customer,Paid,6,2024,2024-Q1,2024-03,44.05,78,727222,727222,0,0,0,0,0,78,3435.9
2024-03-01,Paid Social,SMB,Visitors,Paid,1,2024,2024-Q1,2024-03,0,27310,0,0,27310,0,0,0,0,0,0
2024-03-01,Paid Social,SMB,Leads,Paid,2,2024,2024-Q1,2024-03,0,2035,0,0,0,2035,0,0,0,0,0
2024-03-01,Paid Social,SMB,MQL,Paid,3,2024,2024-Q1,2024-03,0,842,0,0,0,0,842,0,0,0,0
2024-03-01,Paid Social,SMB,SQL,Paid,4,2024,2024-Q1,2024-03,20.9,463,0,0,0,0,0,463,0,0,0
2024-03-01,Paid Social,SMB,Opportunity,Paid,5,2024,2024-Q1,2024-03,20.9,279,900131,0,0,0,0,0,279,0,0
2024-03-01,Paid Social,SMB,Customer,Paid,6,2024,2024-Q1,2024-03,20.9,94,302070,302070,0,0,0,0,0,94,1964.6
2024-03-01,Organic Search,Enterprise,Visitors,Inbound,1,2024,2024-Q1,2024-03,0,17973,0,0,17973,0,0,0,0,0,0
2024-03-01,Organic Search,Enterprise,Leads,Inbound,2,2024,2024-Q1,2024-03,0,2081,0,0,0,2081,0,0,0,0,0
2024-03-01,Organic Search,Enterprise,MQL,Inbound,3,2024,2024-Q1,2024-03,0,837,0,0,0,0,837,0,0,0,0
2024-03-01,Organic Search,Enterprise,SQL,Inbound,4,2024,2024-Q1,2024-03,89.13,466,0,0,0,0,0,466,0,0,0
2024-03-01,Organic Search,Enterprise,Opportunity,Inbound,5,2024,2024-Q1,2024-03,89.13,296,8772268,0,0,0,0,0,296,0,0
2024-03-01,Organic Search,Enterprise,Customer,Inbound,6,2024,2024-Q1,2024-03,89.13,132,3919194,3919194,0,0,0,0,0,132,11765.16
2024-03-01,Organic Search,Mid-Market,Visitors,Inbound,1,2024,2024-Q1,2024-03,0,26404,0,0,26404,0,0,0,0,0,0
2024-03-01,Organic Search,Mid-Market,Leads,Inbound,2,2024,2024-Q1,2024-03,0,2999,0,0,0,2999,0,0,0,0,0
2024-03-01,Organic Search,Mid-Market,MQL,Inbound,3,2024,2024-Q1,2024-03,0,1224,0,0,0,0,1224,0,0,0,0
2024-03-01,Organic Search,Mid-Market,SQL,Inbound,4,2024,2024-Q1,2024-03,46.72,704,0,0,0,0,0,704,0,0,0
2024-03-01,Organic Search,Mid-Market,Opportunity,Inbound,5,2024,2024-Q1,2024-03,46.72,435,3943706,0,0,0,0,0,435,0,0
2024-03-01,Organic Search,Mid-Market,Customer,Inbound,6,2024,2024-Q1,2024-03,46.72,160,1452648,1452648,0,0,0,0,0,160,7475.2
2024-03-01,Organic Search,SMB,Visitors,Inbound,1,2024,2024-Q1,2024-03,0,34223,0,0,34223,0,0,0,0,0,0
2024-03-01,Organic Search,SMB,Leads,Inbound,2,2024,2024-Q1,2024-03,0,3850,0,0,0,3850,0,0,0,0,0
2024-03-01,Organic Search,SMB,MQL,Inbound,3,2024,2024-Q1,2024-03,0,1630,0,0,0,0,1630,0,0,0,0
2024-03-01,Organic Search,SMB,SQL,Inbound,4,2024,2024-Q1,2024-03,20.77,925,0,0,0,0,0,925,0,0,0
2024-03-01,Organic Search,SMB,Opportunity,Inbound,5,2024,2024-Q1,2024-03,20.77,568,1728146,0,0,0,0,0,568,0,0
2024-03-01,Organic Search,SMB,Customer,Inbound,6,2024,2024-Q1,2024-03,20.77,191,581632,581632,0,0,0,0,0,191,3967.07
2024-03-01,Email,Enterprise,Visitors,Nurture,1,2024,2024-Q1,2024-03,0,5238,0,0,5238,0,0,0,0,0,0
2024-03-01,Email,Enterprise,Leads,Nurture,2,2024,2024-Q1,2024-03,0,697,0,0,0,697,0,0,0,0,0
2024-03-01,Email,Enterprise,MQL,Nurture,3,2024,2024-Q1,2024-03,0,289,0,0,0,0,289,0,0,0,0
2024-03-01,Email,Enterprise,SQL,Nurture,4,2024,2024-Q1,2024-03,85.73,161,0,0,0,0,0,161,0,0,0
2024-03-01,Email,Enterprise,Opportunity,Nurture,5,2024,2024-Q1,2024-03,85.73,96,2740659,0,0,0,0,0,96,0,0
2024-03-01,Email,Enterprise,Customer,Nurture,6,2024,2024-Q1,2024-03,85.73,45,1283765,1283765,0,0,0,0,0,45,3857.85
2024-03-01,Email,Mid-Market,Visitors,Nurture,1,2024,2024-Q1,2024-03,0,8390,0,0,8390,0,0,0,0,0,0
2024-03-01,Email,Mid-Market,Leads,Nurture,2,2024,2024-Q1,2024-03,0,1108,0,0,0,1108,0,0,0,0,0
2024-03-01,Email,Mid-Market,MQL,Nurture,3,2024,2024-Q1,2024-03,0,468,0,0,0,0,468,0,0,0,0
2024-03-01,Email,Mid-Market,SQL,Nurture,4,2024,2024-Q1,2024-03,45.69,253,0,0,0,0,0,253,0,0,0
2024-03-01,Email,Mid-Market,Opportunity,Nurture,5,2024,2024-Q1,2024-03,45.69,157,1502433,0,0,0,0,0,157,0,0
2024-03-01,Email,Mid-Market,Customer,Nurture,6,2024,2024-Q1,2024-03,45.69,57,541546,541546,0,0,0,0,0,57,2604.33
2024-03-01,Email,SMB,Visitors,Nurture,1,2024,2024-Q1,2024-03,0,10667,0,0,10667,0,0,0,0,0,0
2024-03-01,Email,SMB,Leads,Nurture,2,2024,2024-Q1,2024-03,0,1389,0,0,0,1389,0,0,0,0,0
2024-03-01,Email,SMB,MQL,Nurture,3,2024,2024-Q1,2024-03,0,595,0,0,0,0,595,0,0,0,0
2024-03-01,Email,SMB,SQL,Nurture,4,2024,2024-Q1,2024-03,21.03,321,0,0,0,0,0,321,0,0,0
2024-03-01,Email,SMB,Opportunity,Nurture,5,2024,2024-Q1,2024-03,21.03,199,614233,0,0,0,0,0,199,0,0
2024-03-01,Email,SMB,Customer,Nurture,6,2024,2024-Q1,2024-03,21.03,66,203325,203325,0,0,0,0,0,66,1387.98
2024-03-01,Webinar,Enterprise,Visitors,Nurture,1,2024,2024-Q1,2024-03,0,2091,0,0,2091,0,0,0,0,0,0
2024-03-01,Webinar,Enterprise,Leads,Nurture,2,2024,2024-Q1,2024-03,0,314,0,0,0,314,0,0,0,0,0
2024-03-01,Webinar,Enterprise,MQL,Nurture,3,2024,2024-Q1,2024-03,0,132,0,0,0,0,132,0,0,0,0
2024-03-01,Webinar,Enterprise,SQL,Nurture,4,2024,2024-Q1,2024-03,89.42,70,0,0,0,0,0,70,0,0,0
2024-03-01,Webinar,Enterprise,Opportunity,Nurture,5,2024,2024-Q1,2024-03,89.42,48,1330321,0,0,0,0,0,48,0,0
2024-03-01,Webinar,Enterprise,Customer,Nurture,6,2024,2024-Q1,2024-03,89.42,21,571079,571079,0,0,0,0,0,21,1877.82
2024-03-01,Webinar,Mid-Market,Visitors,Nurture,1,2024,2024-Q1,2024-03,0,3260,0,0,3260,0,0,0,0,0,0
2024-03-01,Webinar,Mid-Market,Leads,Nurture,2,2024,2024-Q1,2024-03,0,490,0,0,0,490,0,0,0,0,0
2024-03-01,Webinar,Mid-Market,MQL,Nurture,3,2024,2024-Q1,2024-03,0,205,0,0,0,0,205,0,0,0,0
2024-03-01,Webinar,Mid-Market,SQL,Nurture,4,2024,2024-Q1,2024-03,46.25,112,0,0,0,0,0,112,0,0,0
2024-03-01,Webinar,Mid-Market,Opportunity,Nurture,5,2024,2024-Q1,2024-03,46.25,70,635741,0,0,0,0,0,70,0,0
2024-03-01,Webinar,Mid-Market,Customer,Nurture,6,2024,2024-Q1,2024-03,46.25,26,235786,235786,0,0,0,0,0,26,1202.5
2024-03-01,Webinar,SMB,Visitors,Nurture,1,2024,2024-Q1,2024-03,0,4396,0,0,4396,0,0,0,0,0,0
2024-03-01,Webinar,SMB,Leads,Nurture,2,2024,2024-Q1,2024-03,0,683,0,0,0,683,0,0,0,0,0
2024-03-01,Webinar,SMB,MQL,Nurture,3,2024,2024-Q1,2024-03,0,282,0,0,0,0,282,0,0,0,0
2024-03-01,Webinar,SMB,SQL,Nurture,4,2024,2024-Q1,2024-03,20.27,154,0,0,0,0,0,154,0,0,0
2024-03-01,Webinar,SMB,Opportunity,Nurture,5,2024,2024-Q1,2024-03,20.27,98,309634,0,0,0,0,0,98,0,0
2024-03-01,Webinar,SMB,Customer,Nurture,6,2024,2024-Q1,2024-03,20.27,30,94756,94756,0,0,0,0,0,30,608.1
2024-03-01,Partner,Enterprise,Visitors,Partner,1,2024,2024-Q1,2024-03,0,3756,0,0,3756,0,0,0,0,0,0
2024-03-01,Partner,Enterprise,Leads,Partner,2,2024,2024-Q1,2024-03,0,384,0,0,0,384,0,0,0,0,0
2024-03-01,Partner,Enterprise,MQL,Partner,3,2024,2024-Q1,2024-03,0,162,0,0,0,0,162,0,0,0,0
2024-03-01,Partner,Enterprise,SQL,Partner,4,2024,2024-Q1,2024-03,87.43,89,0,0,0,0,0,89,0,0,0
2024-03-01,Partner,Enterprise,Opportunity,Partner,5,2024,2024-Q1,2024-03,87.43,52,1520211,0,0,0,0,0,52,0,0
2024-03-01,Partner,Enterprise,Customer,Partner,6,2024,2024-Q1,2024-03,87.43,23,669070,669070,0,0,0,0,0,23,2010.89
2024-03-01,Partner,Mid-Market,Visitors,Partner,1,2024,2024-Q1,2024-03,0,5745,0,0,5745,0,0,0,0,0,0
2024-03-01,Partner,Mid-Market,Leads,Partner,2,2024,2024-Q1,2024-03,0,587,0,0,0,587,0,0,0,0,0
2024-03-01,Partner,Mid-Market,MQL,Partner,3,2024,2024-Q1,2024-03,0,245,0,0,0,0,245,0,0,0,0
2024-03-01,Partner,Mid-Market,SQL,Partner,4,2024,2024-Q1,2024-03,46.08,134,0,0,0,0,0,134,0,0,0
2024-03-01,Partner,Mid-Market,Opportunity,Partner,5,2024,2024-Q1,2024-03,46.08,83,772753,0,0,0,0,0,83,0,0
2024-03-01,Partner,Mid-Market,Customer,Partner,6,2024,2024-Q1,2024-03,46.08,28,256724,256724,0,0,0,0,0,28,1290.24
2024-03-01,Partner,SMB,Visitors,Partner,1,2024,2024-Q1,2024-03,0,7043,0,0,7043,0,0,0,0,0,0
2024-03-01,Partner,SMB,Leads,Partner,2,2024,2024-Q1,2024-03,0,731,0,0,0,731,0,0,0,0,0
2024-03-01,Partner,SMB,MQL,Partner,3,2024,2024-Q1,2024-03,0,303,0,0,0,0,303,0,0,0,0
2024-03-01,Partner,SMB,SQL,Partner,4,2024,2024-Q1,2024-03,21.72,169,0,0,0,0,0,169,0,0,0
2024-03-01,Partner,SMB,Opportunity,Partner,5,2024,2024-Q1,2024-03,21.72,108,331609,0,0,0,0,0,108,0,0
2024-03-01,Partner,SMB,Customer,Partner,6,2024,2024-Q1,2024-03,21.72,33,102261,102261,0,0,0,0,0,33,716.76
2024-03-01,Direct,Enterprise,Visitors,Inbound,1,2024,2024-Q1,2024-03,0,8190,0,0,8190,0,0,0,0,0,0
2024-03-01,Direct,Enterprise,Leads,Inbound,2,2024,2024-Q1,2024-03,0,752,0,0,0,752,0,0,0,0,0
2024-03-01,Direct,Enterprise,MQL,Inbound,3,2024,2024-Q1,2024-03,0,303,0,0,0,0,303,0,0,0,0
2024-03-01,Direct,Enterprise,SQL,Inbound,4,2024,2024-Q1,2024-03,89.94,167,0,0,0,0,0,167,0,0,0
2024-03-01,Direct,Enterprise,Opportunity,Inbound,5,2024,2024-Q1,2024-03,89.94,109,3060860,0,0,0,0,0,109,0,0
2024-03-01,Direct,Enterprise,Customer,Inbound,6,2024,2024-Q1,2024-03,89.94,49,1365625,1365625,0,0,0,0,0,49,4407.06
2024-03-01,Direct,Mid-Market,Visitors,Inbound,1,2024,2024-Q1,2024-03,0,12983,0,0,12983,0,0,0,0,0,0
2024-03-01,Direct,Mid-Market,Leads,Inbound,2,2024,2024-Q1,2024-03,0,1173,0,0,0,1173,0,0,0,0,0
2024-03-01,Direct,Mid-Market,MQL,Inbound,3,2024,2024-Q1,2024-03,0,475,0,0,0,0,475,0,0,0,0
2024-03-01,Direct,Mid-Market,SQL,Inbound,4,2024,2024-Q1,2024-03,44.18,274,0,0,0,0,0,274,0,0,0
2024-03-01,Direct,Mid-Market,Opportunity,Inbound,5,2024,2024-Q1,2024-03,44.18,168,1578754,0,0,0,0,0,168,0,0
2024-03-01,Direct,Mid-Market,Customer,Inbound,6,2024,2024-Q1,2024-03,44.18,59,554467,554467,0,0,0,0,0,59,2606.62
2024-03-01,Direct,SMB,Visitors,Inbound,1,2024,2024-Q1,2024-03,0,16988,0,0,16988,0,0,0,0,0,0
2024-03-01,Direct,SMB,Leads,Inbound,2,2024,2024-Q1,2024-03,0,1513,0,0,0,1513,0,0,0,0,0
2024-03-01,Direct,SMB,MQL,Inbound,3,2024,2024-Q1,2024-03,0,629,0,0,0,0,629,0,0,0,0
2024-03-01,Direct,SMB,SQL,Inbound,4,2024,2024-Q1,2024-03,20.62,351,0,0,0,0,0,351,0,0,0
2024-03-01,Direct,SMB,Opportunity,Inbound,5,2024,2024-Q1,2024-03,20.62,220,698567,0,0,0,0,0,220,0,0
2024-03-01,Direct,SMB,Customer,Inbound,6,2024,2024-Q1,2024-03,20.62,72,228193,228193,0,0,0,0,0,72,1484.64
2024-04-01,Paid Search,Enterprise,Visitors,Paid,1,2024,2024-Q2,2024-04,0,12004,0,0,12004,0,0,0,0,0,0
2024-04-01,Paid Search,Enterprise,Leads,Paid,2,2024,2024-Q2,2024-04,0,1344,0,0,0,1344,0,0,0,0,0
2024-04-01,Paid Search,Enterprise,MQL,Paid,3,2024,2024-Q2,2024-04,0,568,0,0,0,0,568,0,0,0,0
2024-04-01,Paid Search,Enterprise,SQL,Paid,4,2024,2024-Q2,2024-04,90.23,324,0,0,0,0,0,324,0,0,0
2024-04-01,Paid Search,Enterprise,Opportunity,Paid,5,2024,2024-Q2,2024-04,90.23,197,5530651,0,0,0,0,0,197,0,0
2024-04-01,Paid Search,Enterprise,Customer,Paid,6,2024,2024-Q2,2024-04,90.23,87,2443421,2443421,0,0,0,0,0,87,7850.01
2024-04-01,Paid Search,Mid-Market,Visitors,Paid,1,2024,2024-Q2,2024-04,0,18542,0,0,18542,0,0,0,0,0,0
2024-04-01,Paid Search,Mid-Market,Leads,Paid,2,2024,2024-Q2,2024-04,0,2042,0,0,0,2042,0,0,0,0,0
2024-04-01,Paid Search,Mid-Market,MQL,Paid,3,2024,2024-Q2,2024-04,0,864,0,0,0,0,864,0,0,0,0
2024-04-01,Paid Search,Mid-Market,SQL,Paid,4,2024,2024-Q2,2024-04,46.54,482,0,0,0,0,0,482,0,0,0
2024-04-01,Paid Search,Mid-Market,Opportunity,Paid,5,2024,2024-Q2,2024-04,46.54,294,2716695,0,0,0,0,0,294,0,0
2024-04-01,Paid Search,Mid-Market,Customer,Paid,6,2024,2024-Q2,2024-04,46.54,106,981508,981508,0,0,0,0,0,106,4933.24
2024-04-01,Paid Search,SMB,Visitors,Paid,1,2024,2024-Q2,2024-04,0,24794,0,0,24794,0,0,0,0,0,0
2024-04-01,Paid Search,SMB,Leads,Paid,2,2024,2024-Q2,2024-04,0,2713,0,0,0,2713,0,0,0,0,0
2024-04-01,Paid Search,SMB,MQL,Paid,3,2024,2024-Q2,2024-04,0,1176,0,0,0,0,1176,0,0,0,0
2024-04-01,Paid Search,SMB,SQL,Paid,4,2024,2024-Q2,2024-04,20.61,644,0,0,0,0,0,644,0,0,0
2024-04-01,Paid Search,SMB,Opportunity,Paid,5,2024,2024-Q2,2024-04,20.61,406,1278269,0,0,0,0,0,406,0,0
2024-04-01,Paid Search,SMB,Customer,Paid,6,2024,2024-Q2,2024-04,20.61,139,438695,438695,0,0,0,0,0,139,2864.79
2024-04-01,Paid Social,Enterprise,Visitors,Paid,1,2024,2024-Q2,2024-04,0,15219,0,0,15219,0,0,0,0,0,0
2024-04-01,Paid Social,Enterprise,Leads,Paid,2,2024,2024-Q2,2024-04,0,1116,0,0,0,1116,0,0,0,0,0
2024-04-01,Paid Social,Enterprise,MQL,Paid,3,2024,2024-Q2,2024-04,0,472,0,0,0,0,472,0,0,0,0
2024-04-01,Paid Social,Enterprise,SQL,Paid,4,2024,2024-Q2,2024-04,85.98,257,0,0,0,0,0,257,0,0,0
2024-04-01,Paid Social,Enterprise,Opportunity,Paid,5,2024,2024-Q2,2024-04,85.98,158,4674936,0,0,0,0,0,158,0,0
2024-04-01,Paid Social,Enterprise,Customer,Paid,6,2024,2024-Q2,2024-04,85.98,67,1991225,1991225,0,0,0,0,0,67,5760.66
2024-04-01,Paid Social,Mid-Market,Visitors,Paid,1,2024,2024-Q2,2024-04,0,22617,0,0,22617,0,0,0,0,0,0
2024-04-01,Paid Social,Mid-Market,Leads,Paid,2,2024,2024-Q2,2024-04,0,1646,0,0,0,1646,0,0,0,0,0
