Cohort Month,Cohort Label,Channel,Channel Type,Month Index,Cohort Size,Customers Retained,Retention,Cohort Revenue
2024-12-01,2024-12,Email,Owned,6,583,362,0.62,14300.14
2024-12-01,2024-12,Email,Owned,7,583,347,0.6,14707.53
2024-12-01,2024-12,Email,Owned,8,583,337,0.58,11678.79
2024-12-01,2024-12,Email,Owned,9,583,327,0.56,12274.53
2024-12-01,2024-12,Email,Owned,10,583,319,0.55,12417.76
2024-12-01,2024-12,Email,Owned,11,583,305,0.52,12751.68
2024-12-01,2024-12,Email,Owned,12,583,300,0.51,10223.74
2024-12-01,2024-12,Referral,Earned,0,491,491,1.0,18807.64
2024-12-01,2024-12,Referral,Earned,1,491,462,0.94,18406.76
2024-12-01,2024-12,Referral,Earned,2,491,440,0.9,18931.64
2024-12-01,2024-12,Referral,Earned,3,491,393,0.8,18161.09
2024-12-01,2024-12,Referral,Earned,4,491,379,0.77,14276.22
2024-12-01,2024-12,Referral,Earned,5,491,363,0.74,14829.67
2024-12-01,2024-12,Referral,Earned,6,491,352,0.72,14921.21
2024-12-01,2024-12,Referral,Earned,7,491,327,0.67,14902.95
2024-12-01,2024-12,Referral,Earned,8,491,320,0.65,11850.07
2024-12-01,2024-12,Referral,Earned,9,491,312,0.64,12547.53
2024-12-01,2024-12,Referral,Earned,10,491,306,0.62,12776.46
2024-12-01,2024-12,Referral,Earned,11,491,293,0.6,13166.87
2024-12-01,2024-12,Referral,Earned,12,491,289,0.59,13431.22
2024-12-01,2024-12,Outbound,Sales-led,0,352,352,1.0,29795.84
2024-12-01,2024-12,Outbound,Sales-led,1,352,305,0.87,26888.71
2024-12-01,2024-12,Outbound,Sales-led,2,352,274,0.78,26150.47
2024-12-01,2024-12,Outbound,Sales-led,3,352,229,0.65,22660.03
2024-12-01,2024-12,Outbound,Sales-led,4,352,212,0.6,22521.2
2024-12-01,2024-12,Outbound,Sales-led,5,352,196,0.56,16994.08
2024-12-01,2024-12,Outbound,Sales-led,6,352,185,0.53,17387.13
2024-12-01,2024-12,Outbound,Sales-led,7,352,174,0.49,16964.46
2024-12-01,2024-12,Outbound,Sales-led,8,352,162,0.46,16973.85
2024-12-01,2024-12,Outbound,Sales-led,9,352,156,0.44,13886.62
2024-12-01,2024-12,Outbound,Sales-led,10,352,152,0.43,14064.45
2024-12-01,2024-12,Outbound,Sales-led,11,352,149,0.42,14871.57
2024-12-01,2024-12,Outbound,Sales-led,12,352,144,0.41,14878.32
2024-12-01,2024-12,Marketplace,Partner,0,872,872,1.0,23793.97
2024-12-01,2024-12,Marketplace,Partner,1,872,683,0.78,15163.53
2024-12-01,2024-12,Marketplace,Partner,2,872,570,0.65,13735.39
2024-12-01,2024-12,Marketplace,Partner,3,872,479,0.55,11980.69
2024-12-01,2024-12,Marketplace,Partner,4,872,391,0.45,10520.91
2024-12-01,2024-12,Marketplace,Partner,5,872,349,0.4,9710.02
2024-12-01,2024-12,Marketplace,Partner,6,872,320,0.37,7589.83
2024-12-01,2024-12,Marketplace,Partner,7,872,297,0.34,7315.98
2024-12-01,2024-12,Marketplace,Partner,8,872,275,0.32,7295.4
2024-12-01,2024-12,Marketplace,Partner,9,872,264,0.3,7245.07
2024-12-01,2024-12,Marketplace,Partner,10,872,257,0.29,5998.19
2024-12-01,2024-12,Marketplace,Partner,11,872,251,0.29,6087.74
2024-12-01,2024-12,Marketplace,Partner,12,872,245,0.28,6406.7
2025-01-01,2025-01,Paid Search,Paid,0,1142,1142,1.0,38244.41
2025-01-01,2025-01,Paid Search,Paid,1,1142,929,0.81,26383.41
2025-01-01,2025-01,Paid Search,Paid,2,1142,804,0.7,23745.35
2025-01-01,2025-01,Paid Search,Paid,3,1142,698,0.61,22255.62
2025-01-01,2025-01,Paid Search,Paid,4,1142,586,0.51,19349.17
2025-01-01,2025-01,Paid Search,Paid,5,1142,533,0.47,14886.63
2025-01-01,2025-01,Paid Search,Paid,6,1142,496,0.43,14415.8
2025-01-01,2025-01,Paid Search,Paid,7,1142,465,0.41,14607.94
2025-01-01,2025-01,Paid Search,Paid,8,1142,431,0.38,14028.69
2025-01-01,2025-01,Paid Search,Paid,9,1142,416,0.36,11423.35
2025-01-01,2025-01,Paid Search,Paid,10,1142,404,0.35,11552.06
2025-01-01,2025-01,Paid Search,Paid,11,1142,395,0.35,12223.28
2025-01-01,2025-01,Paid Social,Paid,0,1061,1061,1.0,30079.74
2025-01-01,2025-01,Paid Social,Paid,1,1061,784,0.74,18751.6
2025-01-01,2025-01,Paid Social,Paid,2,1061,636,0.6,15840.04
2025-01-01,2025-01,Paid Social,Paid,3,1061,521,0.49,14042.62
2025-01-01,2025-01,Paid Social,Paid,4,1061,418,0.39,11679.38
2025-01-01,2025-01,Paid Social,Paid,5,1061,369,0.35,11065.78
2025-01-01,2025-01,Paid Social,Paid,6,1061,337,0.32,8255.3
2025-01-01,2025-01,Paid Social,Paid,7,1061,312,0.29,8281.71
2025-01-01,2025-01,Paid Social,Paid,8,1061,296,0.28,8149.42
2025-01-01,2025-01,Paid Social,Paid,9,1061,279,0.26,8252.62
2025-01-01,2025-01,Paid Social,Paid,10,1061,272,0.26,6551.71
2025-01-01,2025-01,Paid Social,Paid,11,1061,267,0.25,6977.95
2025-01-01,2025-01,Content / SEO,Organic,0,1094,1094,1.0,37930.16
2025-01-01,2025-01,Content / SEO,Organic,1,1094,935,0.85,33580.59
2025-01-01,2025-01,Content / SEO,Organic,2,1094,860,0.79,26086.71
2025-01-01,2025-01,Content / SEO,Organic,3,1094,787,0.72,24851.4
2025-01-01,2025-01,Content / SEO,Organic,4,1094,734,0.67,25070.28
2025-01-01,2025-01,Content / SEO,Organic,5,1094,648,0.59,22939.0
2025-01-01,2025-01,Content / SEO,Organic,6,1094,617,0.56,23432.43
2025-01-01,2025-01,Content / SEO,Organic,7,1094,587,0.54,18233.39
2025-01-01,2025-01,Content / SEO,Organic,8,1094,566,0.52,19040.41
2025-01-01,2025-01,Content / SEO,Organic,9,1094,545,0.5,19739.15
2025-01-01,2025-01,Content / SEO,Organic,10,1094,518,0.47,19405.63
2025-01-01,2025-01,Content / SEO,Organic,11,1094,506,0.46,16131.75
2025-01-01,2025-01,Email,Owned,0,518,518,1.0,19476.56
2025-01-01,2025-01,Email,Owned,1,518,488,0.94,19027.06
2025-01-01,2025-01,Email,Owned,2,518,424,0.82,17753.53
2025-01-01,2025-01,Email,Owned,3,518,396,0.76,13520.18
2025-01-01,2025-01,Email,Owned,4,518,375,0.72,13883.82
2025-01-01,2025-01,Email,Owned,5,518,354,0.68,13598.51
2025-01-01,2025-01,Email,Owned,6,518,324,0.63,13379.75
2025-01-01,2025-01,Email,Owned,7,518,311,0.6,10438.98
2025-01-01,2025-01,Email,Owned,8,518,302,0.58,11007.15
2025-01-01,2025-01,Email,Owned,9,518,292,0.56,11048.65
2025-01-01,2025-01,Email,Owned,10,518,278,0.54,11320.02
2025-01-01,2025-01,Email,Owned,11,518,272,0.53,11453.88
2025-01-01,2025-01,Referral,Earned,0,466,466,1.0,18773.18
2025-01-01,2025-01,Referral,Earned,1,466,444,0.95,18569.19
2025-01-01,2025-01,Referral,Earned,2,466,392,0.84,17642.93
2025-01-01,2025-01,Referral,Earned,3,466,377,0.81,17547.15
2025-01-01,2025-01,Referral,Earned,4,466,360,0.77,14273.69
2025-01-01,2025-01,Referral,Earned,5,466,348,0.75,14332.67
2025-01-01,2025-01,Referral,Earned,6,466,334,0.72,14819.85
2025-01-01,2025-01,Referral,Earned,7,466,313,0.67,14369.05
2025-01-01,2025-01,Referral,Earned,8,466,305,0.65,11898.81
2025-01-01,2025-01,Referral,Earned,9,466,297,0.64,12043.11
2025-01-01,2025-01,Referral,Earned,10,466,284,0.61,12420.5
2025-01-01,2025-01,Referral,Earned,11,466,279,0.6,12630.57
2025-01-01,2025-01,Outbound,Sales-led,0,332,332,1.0,29606.21
2025-01-01,2025-01,Outbound,Sales-led,1,332,293,0.88,27157.52
2025-01-01,2025-01,Outbound,Sales-led,2,332,259,0.78,25891.64
2025-01-01,2025-01,Outbound,Sales-led,3,332,219,0.66,22662.16
2025-01-01,2025-01,Outbound,Sales-led,4,332,200,0.6,17544.02
2025-01-01,2025-01,Outbound,Sales-led,5,332,187,0.56,17060.49
2025-01-01,2025-01,Outbound,Sales-led,6,332,175,0.53,17239.69
2025-01-01,2025-01,Outbound,Sales-led,7,332,160,0.48,16323.99
2025-01-01,2025-01,Outbound,Sales-led,8,332,153,0.46,13198.53
2025-01-01,2025-01,Outbound,Sales-led,9,332,148,0.45,13287.05
2025-01-01,2025-01,Outbound,Sales-led,10,332,144,0.43,13976.25
2025-01-01,2025-01,Outbound,Sales-led,11,332,138,0.42,13878.63
2025-01-01,2025-01,Marketplace,Partner,0,548,548,1.0,12311.28
2025-01-01,2025-01,Marketplace,Partner,1,548,438,0.8,10240.68
2025-01-01,2025-01,Marketplace,Partner,2,548,359,0.66,9074.21
2025-01-01,2025-01,Marketplace,Partner,3,548,283,0.52,7412.07
2025-01-01,2025-01,Marketplace,Partner,4,548,246,0.45,5433.37
2025-01-01,2025-01,Marketplace,Partner,5,548,222,0.41,5106.35
2025-01-01,2025-01,Marketplace,Partner,6,548,202,0.37,5029.27
2025-01-01,2025-01,Marketplace,Partner,7,548,182,0.33,4697.8
2025-01-01,2025-01,Marketplace,Partner,8,548,173,0.32,4793.47
2025-01-01,2025-01,Marketplace,Partner,9,548,167,0.3,3777.98
2025-01-01,2025-01,Marketplace,Partner,10,548,162,0.3,3971.99
2025-01-01,2025-01,Marketplace,Partner,11,548,158,0.29,4018.44
2025-02-01,2025-02,Paid Search,Paid,0,1219,1219,1.0,33536.11
2025-02-01,2025-02,Paid Search,Paid,1,1219,1011,0.83,28960.49
2025-02-01,2025-02,Paid Search,Paid,2,1219,873,0.72,27059.69
2025-02-01,2025-02,Paid Search,Paid,3,1219,702,0.58,22555.56
2025-02-01,2025-02,Paid Search,Paid,4,1219,634,0.52,21861.11
2025-02-01,2025-02,Paid Search,Paid,5,1219,575,0.47,16200.9
2025-02-01,2025-02,Paid Search,Paid,6,1219,534,0.44,16301.04
2025-02-01,2025-02,Paid Search,Paid,7,1219,499,0.41,15798.6
2025-02-01,2025-02,Paid Search,Paid,8,1219,463,0.38,15747.25
2025-02-01,2025-02,Paid Search,Paid,9,1219,445,0.37,12328.98
2025-02-01,2025-02,Paid Search,Paid,10,1219,433,0.36,13014.41
2025-02-01,2025-02,Paid Social,Paid,0,1130,1130,1.0,33474.99
2025-02-01,2025-02,Paid Social,Paid,1,1130,853,0.75,20584.39
2025-02-01,2025-02,Paid Social,Paid,2,1130,679,0.6,17775.71
2025-02-01,2025-02,Paid Social,Paid,3,1130,564,0.5,15322.26
2025-02-01,2025-02,Paid Social,Paid,4,1130,446,0.39,13029.71
2025-02-01,2025-02,Paid Social,Paid,5,1130,397,0.35,11990.38
2025-02-01,2025-02,Paid Social,Paid,6,1130,362,0.32,9328.73
2025-02-01,2025-02,Paid Social,Paid,7,1130,335,0.3,8963.88
2025-02-01,2025-02,Paid Social,Paid,8,1130,310,0.27,8929.65
2025-02-01,2025-02,Paid Social,Paid,9,1130,298,0.26,8878.37
2025-02-01,2025-02,Paid Social,Paid,10,1130,291,0.26,7379.96
2025-02-01,2025-02,Content / SEO,Organic,0,1182,1182,1.0,42876.77
2025-02-01,2025-02,Content / SEO,Organic,1,1182,1028,0.87,38569.28
2025-02-01,2025-02,Content / SEO,Organic,2,1182,932,0.79,29765.35
2025-02-01,2025-02,Content / SEO,Organic,3,1182,862,0.73,28602.08
2025-02-01,2025-02,Content / SEO,Organic,4,1182,794,0.67,28392.95
2025-02-01,2025-02,Content / SEO,Organic,5,1182,708,0.6,26198.39
2025-02-01,2025-02,Content / SEO,Organic,6,1182,668,0.57,20989.69
2025-02-01,2025-02,Content / SEO,Organic,7,1182,639,0.54,20873.37
2025-02-01,2025-02,Content / SEO,Organic,8,1182,612,0.52,21569.32
2025-02-01,2025-02,Content / SEO,Organic,9,1182,576,0.49,21017.08
2025-02-01,2025-02,Content / SEO,Organic,10,1182,560,0.47,17307.53
2025-02-01,2025-02,Email,Owned,0,557,557,1.0,21941.29
2025-02-01,2025-02,Email,Owned,1,557,493,0.89,20105.64
2025-02-01,2025-02,Email,Owned,2,557,457,0.82,15786.56
2025-02-01,2025-02,Email,Owned,3,557,431,0.77,15487.65
2025-02-01,2025-02,Email,Owned,4,557,404,0.73,15681.61
2025-02-01,2025-02,Email,Owned,5,557,366,0.66,14715.48
2025-02-01,2025-02,Email,Owned,6,557,349,0.63,11854.79
2025-02-01,2025-02,Email,Owned,7,557,337,0.61,11915.72
2025-02-01,2025-02,Email,Owned,8,557,325,0.58,12427.95
2025-02-01,2025-02,Email,Owned,9,557,307,0.55,12166.47
2025-02-01,2025-02,Email,Owned,10,557,299,0.54,12711.04
2025-02-01,2025-02,Referral,Earned,0,498,498,1.0,20228.03
2025-02-01,2025-02,Referral,Earned,1,498,448,0.9,19623.97
2025-02-01,2025-02,Referral,Earned,2,498,425,0.85,19269.59
2025-02-01,2025-02,Referral,Earned,3,498,408,0.82,15685.64
2025-02-01,2025-02,Referral,Earned,4,498,389,0.78,15552.95
2025-02-01,2025-02,Referral,Earned,5,498,358,0.72,15453.74
2025-02-01,2025-02,Referral,Earned,6,498,345,0.69,15991.38
2025-02-01,2025-02,Referral,Earned,7,498,337,0.68,12741.48
2025-02-01,2025-02,Referral,Earned,8,498,327,0.66,13404.88
2025-02-01,2025-02,Referral,Earned,9,498,320,0.64,13609.67
2025-02-01,2025-02,Referral,Earned,10,498,304,0.61,13897.42
2025-02-01,2025-02,Outbound,Sales-led,0,334,334,1.0,30038.58
2025-02-01,2025-02,Outbound,Sales-led,1,334,300,0.9,29164.75
2025-02-01,2025-02,Outbound,Sales-led,2,334,244,0.73,24577.7
2025-02-01,2025-02,Outbound,Sales-led,3,334,223,0.67,18947.91
2025-02-01,2025-02,Outbound,Sales-led,4,334,204,0.61,18050.06
2025-02-01,2025-02,Outbound,Sales-led,5,334,190,0.57,18194.52
2025-02-01,2025-02,Outbound,Sales-led,6,334,170,0.51,16876.42
2025-02-01,2025-02,Outbound,Sales-led,7,334,162,0.49,17261.59
2025-02-01,2025-02,Outbound,Sales-led,8,334,155,0.46,13488.95
2025-02-01,2025-02,Outbound,Sales-led,9,334,150,0.45,14145.81
2025-02-01,2025-02,Outbound,Sales-led,10,334,145,0.43,14183.59
2025-02-01,2025-02,Marketplace,Partner,0,593,593,1.0,13439.69
2025-02-01,2025-02,Marketplace,Partner,1,593,476,0.8,11690.43
2025-02-01,2025-02,Marketplace,Partner,2,593,396,0.67,10087.87
2025-02-01,2025-02,Marketplace,Partner,3,593,307,0.52,8402.66
2025-02-01,2025-02,Marketplace,Partner,4,593,270,0.46,6016.93
2025-02-01,2025-02,Marketplace,Partner,5,593,242,0.41,5851.74
2025-02-01,2025-02,Marketplace,Partner,6,593,220,0.37,5521.0
2025-02-01,2025-02,Marketplace,Partner,7,593,198,0.33,5344.27
2025-02-01,2025-02,Marketplace,Partner,8,593,188,0.32,5246.32
2025-02-01,2025-02,Marketplace,Partner,9,593,181,0.31,4308.13
2025-02-01,2025-02,Marketplace,Partner,10,593,175,0.3,4325.39
2025-03-01,2025-03,Paid Search,Paid,0,1224,1224,1.0,35463.37
2025-03-01,2025-03,Paid Search,Paid,1,1224,1034,0.84,31131.23
2025-03-01,2025-03,Paid Search,Paid,2,1224,879,0.72,28530.92
2025-03-01,2025-03,Paid Search,Paid,3,1224,716,0.58,24052.31
2025-03-01,2025-03,Paid Search,Paid,4,1224,638,0.52,18185.19
2025-03-01,2025-03,Paid Search,Paid,5,1224,583,0.48,17278.76
2025-03-01,2025-03,Paid Search,Paid,6,1224,537,0.44,17177.81
2025-03-01,2025-03,Paid Search,Paid,7,1224,488,0.4,16163.88
2025-03-01,2025-03,Paid Search,Paid,8,1224,465,0.38,13035.59
2025-03-01,2025-03,Paid Search,Paid,9,1224,449,0.37,13096.32
2025-03-01,2025-03,Paid Social,Paid,0,801,801,1.0,23900.07
2025-03-01,2025-03,Paid Social,Paid,1,801,618,0.77,15700.46
2025-03-01,2025-03,Paid Social,Paid,2,801,490,0.61,12932.64
2025-03-01,2025-03,Paid Social,Paid,3,801,375,0.47,10665.24
2025-03-01,2025-03,Paid Social,Paid,4,801,320,0.4,7682.6
2025-03-01,2025-03,Paid Social,Paid,5,801,284,0.35,7098.86
2025-03-01,2025-03,Paid Social,Paid,6,801,257,0.32,6950.17
2025-03-01,2025-03,Paid Social,Paid,7,801,232,0.29,6503.27
2025-03-01,2025-03,Paid Social,Paid,8,801,220,0.27,6617.35
2025-03-01,2025-03,Paid Social,Paid,9,801,212,0.26,5212.38
2025-03-01,2025-03,Content / SEO,Organic,0,1182,1182,1.0,43195.16
2025-03-01,2025-03,Content / SEO,Organic,1,1182,1045,0.88,32355.75
2025-03-01,2025-03,Content / SEO,Organic,2,1182,946,0.8,30467.28
2025-03-01,2025-03,Content / SEO,Organic,3,1182,873,0.74,30367.08
2025-03-01,2025-03,Content / SEO,Organic,4,1182,757,0.64,27273.76
2025-03-01,2025-03,Content / SEO,Organic,5,1182,715,0.6,21769.64
2025-03-01,2025-03,Content / SEO,Organic,6,1182,674,0.57,21359.77
2025-03-01,2025-03,Content / SEO,Organic,7,1182,644,0.54,22069.47
2025-03-01,2025-03,Content / SEO,Organic,8,1182,596,0.5,21165.96
2025-03-01,2025-03,Content / SEO,Organic,9,1182,579,0.49,17330.44
2025-03-01,2025-03,Email,Owned,0,597,597,1.0,23696.69
2025-03-01,2025-03,Email,Owned,1,597,529,0.89,17697.48
2025-03-01,2025-03,Email,Owned,2,597,496,0.83,17283.09
2025-03-01,2025-03,Email,Owned,3,597,467,0.78,17618.31
2025-03-01,2025-03,Email,Owned,4,597,414,0.69,16194.41
2025-03-01,2025-03,Email,Owned,5,597,396,0.66,16631.43
2025-03-01,2025-03,Email,Owned,6,597,377,0.63,12919.38
2025-03-01,2025-03,Email,Owned,7,597,364,0.61,13522.81
2025-03-01,2025-03,Email,Owned,8,597,350,0.59,13489.32
2025-03-01,2025-03,Email,Owned,9,597,331,0.55,13710.87
2025-03-01,2025-03,Referral,Earned,0,500,500,1.0,21299.78
2025-03-01,2025-03,Referral,Earned,1,500,451,0.9,20648.83
2025-03-01,2025-03,Referral,Earned,2,500,432,0.86,16088.21
2025-03-01,2025-03,Referral,Earned,3,500,410,0.82,16574.75
2025-03-01,2025-03,Referral,Earned,4,500,394,0.79,16533.38
2025-03-01,2025-03,Referral,Earned,5,500,360,0.72,16253.24
2025-03-01,2025-03,Referral,Earned,6,500,350,0.7,16339.6
2025-03-01,2025-03,Referral,Earned,7,500,338,0.68,13448.87
2025-03-01,2025-03,Referral,Earned,8,500,330,0.66,13637.66
2025-03-01,2025-03,Referral,Earned,9,500,321,0.64,14288.1
2025-03-01,2025-03,Outbound,Sales-led,0,355,355,1.0,33534.69
2025-03-01,2025-03,Outbound,Sales-led,1,355,319,0.9,32456.3
2025-03-01,2025-03,Outbound,Sales-led,2,355,264,0.74,27787.67
2025-03-01,2025-03,Outbound,Sales-led,3,355,238,0.67,21300.11
2025-03-01,2025-03,Outbound,Sales-led,4,355,219,0.62,20368.91
2025-03-01,2025-03,Outbound,Sales-led,5,355,202,0.57,20258.31
2025-03-01,2025-03,Outbound,Sales-led,6,355,182,0.51,18891.8
2025-03-01,2025-03,Outbound,Sales-led,7,355,172,0.48,15143.06
2025-03-01,2025-03,Outbound,Sales-led,8,355,166,0.47,15197.88
2025-03-01,2025-03,Outbound,Sales-led,9,355,159,0.45,15714.52
2025-03-01,2025-03,Marketplace,Partner,0,593,593,1.0,14138.95
2025-03-01,2025-03,Marketplace,Partner,1,593,485,0.82,12007.52
2025-03-01,2025-03,Marketplace,Partner,2,593,368,0.62,9808.52
2025-03-01,2025-03,Marketplace,Partner,3,593,312,0.53,7035.42
2025-03-01,2025-03,Marketplace,Partner,4,593,274,0.46,6429.17
2025-03-01,2025-03,Marketplace,Partner,5,593,243,0.41,6162.47
2025-03-01,2025-03,Marketplace,Partner,6,593,213,0.36,5596.5
2025-03-01,2025-03,Marketplace,Partner,7,593,199,0.34,4411.92
2025-03-01,2025-03,Marketplace,Partner,8,593,189,0.32,4363.1
2025-03-01,2025-03,Marketplace,Partner,9,593,181,0.31,4521.56
2025-04-01,2025-04,Paid Search,Paid,0,1303,1303,1.0,38072.28
2025-04-01,2025-04,Paid Search,Paid,1,1303,1105,0.85,34884.58
2025-04-01,2025-04,Paid Search,Paid,2,1303,873,0.67,28550.58
2025-04-01,2025-04,Paid Search,Paid,3,1303,773,0.59,21346.24
2025-04-01,2025-04,Paid Search,Paid,4,1303,687,0.53,19750.58
2025-04-01,2025-04,Paid Search,Paid,5,1303,627,0.48,19499.6
2025-04-01,2025-04,Paid Search,Paid,6,1303,553,0.42,17825.44
2025-04-01,2025-04,Paid Search,Paid,7,1303,523,0.4,18087.9
2025-04-01,2025-04,Paid Search,Paid,8,1303,498,0.38,14083.0
2025-04-01,2025-04,Paid Social,Paid,0,866,866,1.0,21330.71
2025-04-01,2025-04,Paid Social,Paid,1,866,670,0.77,17874.79
2025-04-01,2025-04,Paid Social,Paid,2,866,540,0.62,14940.0
2025-04-01,2025-04,Paid Social,Paid,3,866,406,0.47,12063.94
2025-04-01,2025-04,Paid Social,Paid,4,866,351,0.41,8501.93
2025-04-01,2025-04,Paid Social,Paid,5,866,308,0.36,8091.01
2025-04-01,2025-04,Paid Social,Paid,6,866,280,0.32,7632.07
2025-04-01,2025-04,Paid Social,Paid,7,866,251,0.29,7355.52
2025-04-01,2025-04,Paid Social,Paid,8,866,239,0.28,5691.25
2025-04-01,2025-04,Content / SEO,Organic,0,1273,1273,1.0,38174.48
2025-04-01,2025-04,Content / SEO,Organic,1,1273,1129,0.89,36767.15
2025-04-01,2025-04,Content / SEO,Organic,2,1273,1034,0.81,34959.66
2025-04-01,2025-04,Content / SEO,Organic,3,1273,880,0.69,32021.82
2025-04-01,2025-04,Content / SEO,Organic,4,1273,825,0.65,31046.75
2025-04-01,2025-04,Content / SEO,Organic,5,1273,771,0.61,24711.12
2025-04-01,2025-04,Content / SEO,Organic,6,1273,732,0.58,24371.74
2025-04-01,2025-04,Content / SEO,Organic,7,1273,695,0.55,24931.77
2025-04-01,2025-04,Content / SEO,Organic,8,1273,646,0.51,23977.61
2025-04-01,2025-04,Email,Owned,0,639,639,1.0,26509.11
2025-04-01,2025-04,Email,Owned,1,639,576,0.9,19443.25
2025-04-01,2025-04,Email,Owned,2,639,539,0.84,19747.5
2025-04-01,2025-04,Email,Owned,3,639,501,0.78,19798.99
2025-04-01,2025-04,Email,Owned,4,639,448,0.7,18327.36
2025-04-01,2025-04,Email,Owned,5,639,424,0.66,14700.47
2025-04-01,2025-04,Email,Owned,6,639,407,0.64,14676.94
2025-04-01,2025-04,Email,Owned,7,639,390,0.61,15187.74
2025-04-01,2025-04,Email,Owned,8,639,365,0.57,14721.64
2025-04-01,2025-04,Referral,Earned,0,533,533,1.0,23761.45
2025-04-01,2025-04,Referral,Earned,1,533,488,0.92,22505.23
2025-04-01,2025-04,Referral,Earned,2,533,466,0.87,18277.57
2025-04-01,2025-04,Referral,Earned,3,533,442,0.83,18015.46
2025-04-01,2025-04,Referral,Earned,4,533,403,0.76,17709.4
2025-04-01,2025-04,Referral,Earned,5,533,387,0.73,17601.0
2025-04-01,2025-04,Referral,Earned,6,533,376,0.71,14508.19
2025-04-01,2025-04,Referral,Earned,7,533,363,0.68,14564.39
2025-04-01,2025-04,Referral,Earned,8,533,343,0.64,14854.4
2025-04-01,2025-04,Outbound,Sales-led,0,254,254,1.0,25143.96
2025-04-01,2025-04,Outbound,Sales-led,1,254,213,0.84,21833.44
2025-04-01,2025-04,Outbound,Sales-led,2,254,192,0.76,16654.92
2025-04-01,2025-04,Outbound,Sales-led,3,254,173,0.68,15614.43
2025-04-01,2025-04,Outbound,Sales-led,4,254,159,0.63,15508.35
2025-04-01,2025-04,Outbound,Sales-led,5,254,139,0.55,14045.84
2025-04-01,2025-04,Outbound,Sales-led,6,254,131,0.52,11172.88
2025-04-01,2025-04,Outbound,Sales-led,7,254,124,0.49,11011.4
2025-04-01,2025-04,Outbound,Sales-led,8,254,119,0.47,11433.71
2025-04-01,2025-04,Marketplace,Partner,0,640,640,1.0,16014.25
2025-04-01,2025-04,Marketplace,Partner,1,640,481,0.75,12475.68
2025-04-01,2025-04,Marketplace,Partner,2,640,398,0.62,11077.45
2025-04-01,2025-04,Marketplace,Partner,3,640,342,0.53,7779.64
2025-04-01,2025-04,Marketplace,Partner,4,640,296,0.46,7294.42
2025-04-01,2025-04,Marketplace,Partner,5,640,265,0.41,6772.87
2025-04-01,2025-04,Marketplace,Partner,6,640,230,0.36,6314.38
2025-04-01,2025-04,Marketplace,Partner,7,640,216,0.34,4831.6
2025-04-01,2025-04,Marketplace,Partner,8,640,205,0.32,4974.19
2025-05-01,2025-05,Paid Search,Paid,0,1385,1385,1.0,42493.35
2025-05-01,2025-05,Paid Search,Paid,1,1385,1196,0.86,39506.2
2025-05-01,2025-05,Paid Search,Paid,2,1385,944,0.68,32252.86
2025-05-01,2025-05,Paid Search,Paid,3,1385,824,0.59,23959.43
2025-05-01,2025-05,Paid Search,Paid,4,1385,740,0.53,22356.3
2025-05-01,2025-05,Paid Search,Paid,5,1385,668,0.48,21751.43
2025-05-01,2025-05,Paid Search,Paid,6,1385,593,0.43,19981.88
2025-05-01,2025-05,Paid Search,Paid,7,1385,557,0.4,15934.14
2025-05-01,2025-05,Paid Social,Paid,0,865,865,1.0,22407.67
2025-05-01,2025-05,Paid Social,Paid,1,865,684,0.79,18394.6
2025-05-01,2025-05,Paid Social,Paid,2,865,500,0.58,14470.09
2025-05-01,2025-05,Paid Social,Paid,3,865,412,0.48,12330.36
2025-05-01,2025-05,Paid Social,Paid,4,865,355,0.41,9050.92
2025-05-01,2025-05,Paid Social,Paid,5,865,311,0.36,8236.34
2025-05-01,2025-05,Paid Social,Paid,6,865,271,0.31,7731.87
2025-05-01,2025-05,Paid Social,Paid,7,865,252,0.29,6072.79
2025-05-01,2025-05,Content / SEO,Organic,0,1366,1366,1.0,43153.98
2025-05-01,2025-05,Content / SEO,Organic,1,1366,1232,0.9,40453.32
2025-05-01,2025-05,Content / SEO,Organic,2,1366,1042,0.76,36901.18
2025-05-01,2025-05,Content / SEO,Organic,3,1366,957,0.7,35081.51
2025-05-01,2025-05,Content / SEO,Organic,4,1366,896,0.66,27844.19
2025-05-01,2025-05,Content / SEO,Organic,5,1366,836,0.61,27019.6
2025-05-01,2025-05,Content / SEO,Organic,6,1366,792,0.58,27639.55
2025-05-01,2025-05,Content / SEO,Organic,7,1366,723,0.53,26130.96
2025-05-01,2025-05,Email,Owned,0,640,640,1.0,21860.9
2025-05-01,2025-05,Email,Owned,1,640,586,0.92,20831.13
2025-05-01,2025-05,Email,Owned,2,640,541,0.85,20790.44
2025-05-01,2025-05,Email,Owned,3,640,477,0.75,18994.13
2025-05-01,2025-05,Email,Owned,4,640,449,0.7,15078.15
2025-05-01,2025-05,Email,Owned,5,640,429,0.67,15002.98
2025-05-01,2025-05,Email,Owned,6,640,411,0.64,15557.84
2025-05-01,2025-05,Email,Owned,7,640,379,0.59,14873.46
2025-05-01,2025-05,Referral,Earned,0,567,567,1.0,26400.43
2025-05-01,2025-05,Referral,Earned,1,567,526,0.93,19997.63
2025-05-01,2025-05,Referral,Earned,2,567,497,0.88,20478.03
2025-05-01,2025-05,Referral,Earned,3,567,476,0.84,20344.23
2025-05-01,2025-05,Referral,Earned,4,567,429,0.76,19701.8
2025-05-01,2025-05,Referral,Earned,5,567,416,0.73,15550.76
