Week,Platform,Post Type,Platform Group,Format Group,Year,Quarter,Month,Posts,Impressions,Reach,Engagements,Likes,Comments,Shares,Saves,Link Clicks,Followers Gained,Followers Lost,Video Views,Mentions,Sentiment Pool
2024-03-04,Instagram,Short Video,Visual,Video,2024,2024-Q1,2024-03,13,391767,277946,17114,12086,1653,1199,1501,2308,466,182,236804,212,105.08
2024-03-04,Instagram,Story,Visual,Ephemeral,2024,2024-Q1,2024-03,19,232880,139958,6731,4772,505,610,604,795,329,125,0,279,160.12
2024-03-04,LinkedIn,Image,Professional,Static,2024,2024-Q1,2024-03,7,70902,48814,1145,796,108,85,93,447,78,22,0,89,31.97
2024-03-04,LinkedIn,Carousel,Professional,Static,2024,2024-Q1,2024-03,7,86684,58799,2342,1604,217,217,144,380,135,36,0,57,35.48
2024-03-04,LinkedIn,Short Video,Professional,Video,2024,2024-Q1,2024-03,12,228108,148269,6729,4645,519,652,542,867,281,93,117568,151,95.03
2024-03-04,LinkedIn,Text,Professional,Static,2024,2024-Q1,2024-03,7,41351,29209,518,365,51,39,39,254,46,14,0,79,25.31
2024-03-04,TikTok,Short Video,Short Video,Video,2024,2024-Q1,2024-03,22,1026472,729982,67117,45932,6772,5556,5076,6793,1429,466,650200,275,125.04
2024-03-04,TikTok,Story,Short Video,Ephemeral,2024,2024-Q1,2024-03,20,453720,304900,18406,13172,1658,1452,1753,2329,646,277,0,336,178.09
2024-03-04,X (Twitter),Image,Conversation,Static,2024,2024-Q1,2024-03,11,85645,55355,1044,707,92,99,64,458,128,36,0,100,63.09
2024-03-04,X (Twitter),Short Video,Conversation,Video,2024,2024-Q1,2024-03,14,215359,134299,4211,2935,328,334,384,824,236,96,111174,246,132.18
2024-03-04,X (Twitter),Text,Conversation,Static,2024,2024-Q1,2024-03,7,28729,19754,274,183,22,24,18,135,41,12,0,70,34.38
2024-03-04,YouTube,Short Video,Video,Video,2024,2024-Q1,2024-03,7,238913,162699,9418,6319,859,911,717,1330,385,132,141153,89,52.1
2024-03-04,Facebook,Image,Community,Static,2024,2024-Q1,2024-03,8,55048,34395,423,291,33,45,32,225,93,32,0,94,67.71
2024-03-04,Facebook,Carousel,Community,Static,2024,2024-Q1,2024-03,6,57621,36971,620,445,51,46,61,246,71,30,0,104,60.48
2024-03-04,Facebook,Short Video,Community,Video,2024,2024-Q1,2024-03,11,134862,93715,1510,1013,146,101,118,778,134,49,80535,150,43.87
2024-03-04,Facebook,Long Video,Community,Video,2024,2024-Q1,2024-03,1,6997,3938,48,32,3,5,3,18,11,4,5316,12,8.32
2024-03-04,Facebook,Text,Community,Static,2024,2024-Q1,2024-03,7,25356,15588,144,98,12,14,10,99,39,12,0,75,51.44
2024-03-04,Facebook,Story,Community,Ephemeral,2024,2024-Q1,2024-03,14,70565,42585,545,383,40,47,48,230,78,29,0,218,127.08
2024-03-04,LinkedIn,Long Video,Professional,Video,2024,2024-Q1,2024-03,3,33472,20567,610,425,46,53,51,108,44,17,16013,46,24.36
2024-03-11,Instagram,Image,Visual,Static,2024,2024-Q1,2024-03,13,206959,136362,5905,4089,518,542,477,993,288,105,0,246,128.45
2024-03-11,Instagram,Carousel,Visual,Static,2024,2024-Q1,2024-03,7,140451,96791,5768,4001,550,443,475,801,162,56,0,90,31.89
2024-03-11,Instagram,Short Video,Visual,Video,2024,2024-Q1,2024-03,20,603451,400565,30447,20822,2782,2847,2280,3209,925,306,349306,184,117.94
2024-03-11,Instagram,Story,Visual,Ephemeral,2024,2024-Q1,2024-03,17,197328,143618,6673,4622,686,562,548,1303,242,84,0,187,62.5
2024-03-11,LinkedIn,Image,Professional,Static,2024,2024-Q1,2024-03,9,95261,59903,1800,1244,156,159,140,428,129,43,0,116,62.65
2024-03-11,LinkedIn,Carousel,Professional,Static,2024,2024-Q1,2024-03,6,89538,55545,2063,1480,164,174,189,357,98,39,0,100,41.97
2024-03-11,LinkedIn,Short Video,Professional,Video,2024,2024-Q1,2024-03,7,146519,101479,3667,2599,351,251,328,799,199,80,86195,113,55.01
2024-03-11,LinkedIn,Text,Professional,Static,2024,2024-Q1,2024-03,7,36832,22529,501,338,43,52,34,184,58,19,0,74,48.83
2024-03-11,TikTok,Short Video,Short Video,Video,2024,2024-Q1,2024-03,24,1313563,837302,81774,56419,6894,7791,6460,5893,1856,638,721404,305,191.44
2024-03-11,TikTok,Story,Short Video,Ephemeral,2024,2024-Q1,2024-03,26,535906,370972,24153,16671,2321,2129,1893,3129,795,225,0,249,127.81
2024-03-11,X (Twitter),Image,Conversation,Static,2024,2024-Q1,2024-03,12,109586,67012,1196,844,101,109,102,456,141,52,0,177,94.1
2024-03-11,X (Twitter),Short Video,Conversation,Video,2024,2024-Q1,2024-03,12,167078,118515,3345,2295,335,270,255,1075,223,71,103937,140,60.56
2024-03-11,X (Twitter),Text,Conversation,Static,2024,2024-Q1,2024-03,9,45504,27450,406,286,31,40,35,176,64,23,0,127,76.21
2024-03-11,YouTube,Short Video,Video,Video,2024,2024-Q1,2024-03,6,241575,154376,8063,5747,655,719,754,1007,308,129,127759,109,52
2024-03-11,Facebook,Image,Community,Static,2024,2024-Q1,2024-03,9,70231,45786,523,368,45,47,43,333,90,33,0,128,64.9
2024-03-11,Facebook,Carousel,Community,Static,2024,2024-Q1,2024-03,7,60597,42500,673,467,67,53,54,357,74,25,0,91,32.54
2024-03-11,Facebook,Short Video,Community,Video,2024,2024-Q1,2024-03,13,149714,99469,2059,1380,185,199,149,792,235,75,86909,140,81.35
2024-03-11,Facebook,Text,Community,Static,2024,2024-Q1,2024-03,7,29560,19059,169,121,15,15,16,134,39,16,0,111,51.55
2024-03-11,Facebook,Story,Community,Ephemeral,2024,2024-Q1,2024-03,11,49063,36228,444,306,46,36,33,350,64,21,0,145,68.01
2024-03-11,Facebook,Long Video,Community,Video,2024,2024-Q1,2024-03,4,30388,17850,229,156,20,26,18,116,51,19,15708,53,38.45
2024-03-18,Instagram,Image,Visual,Static,2024,2024-Q1,2024-03,12,179225,131269,5839,3837,600,531,396,1277,282,102,0,130,64.35
2024-03-18,Instagram,Carousel,Visual,Static,2024,2024-Q1,2024-03,11,233978,144588,10847,7505,872,1175,855,997,405,140,0,138,100.94
2024-03-18,Instagram,Short Video,Visual,Video,2024,2024-Q1,2024-03,17,583077,357335,25177,17984,1944,2293,2331,2152,871,356,305743,266,132.67
2024-03-18,Instagram,Story,Visual,Ephemeral,2024,2024-Q1,2024-03,22,242644,148376,8224,5588,645,831,568,1023,380,119,0,226,152.1
2024-03-18,LinkedIn,Image,Professional,Static,2024,2024-Q1,2024-03,9,96780,63146,1566,1091,132,136,130,430,126,50,0,165,81.7
2024-03-18,LinkedIn,Carousel,Professional,Static,2024,2024-Q1,2024-03,7,89481,61243,2153,1488,202,158,175,541,98,34,0,88,30.13
2024-03-18,LinkedIn,Short Video,Professional,Video,2024,2024-Q1,2024-03,12,227460,149762,6719,4569,609,622,474,1172,343,108,128878,120,70.27
2024-03-18,LinkedIn,Text,Professional,Static,2024,2024-Q1,2024-03,6,37273,24176,479,338,40,44,42,171,49,21,0,107,54.61
2024-03-18,TikTok,Short Video,Short Video,Video,2024,2024-Q1,2024-03,16,921656,633641,49955,35790,4731,3697,4779,5098,1217,458,545120,221,103.19
2024-03-18,TikTok,Story,Short Video,Ephemeral,2024,2024-Q1,2024-03,21,467478,274527,17590,12347,1291,1644,1448,1493,595,212,0,289,150.72
2024-03-18,X (Twitter),Image,Conversation,Static,2024,2024-Q1,2024-03,8,64820,42579,676,461,67,49,51,384,67,22,0,112,38.59
2024-03-18,X (Twitter),Short Video,Conversation,Video,2024,2024-Q1,2024-03,15,234365,144952,4560,3133,371,435,344,961,346,116,125181,173,118.23
2024-03-18,X (Twitter),Text,Conversation,Static,2024,2024-Q1,2024-03,8,38711,26448,355,251,33,31,31,218,51,20,0,110,51.39
2024-03-18,YouTube,Short Video,Video,Video,2024,2024-Q1,2024-03,7,253787,189531,9227,6503,977,721,714,1844,343,113,154451,90,35.79
2024-03-18,Facebook,Image,Community,Static,2024,2024-Q1,2024-03,8,51482,32905,392,264,35,36,26,284,71,23,0,84,45.05
2024-03-18,Facebook,Carousel,Community,Static,2024,2024-Q1,2024-03,6,50914,32080,558,378,47,51,38,222,82,26,0,65,44.83
2024-03-18,Facebook,Short Video,Community,Video,2024,2024-Q1,2024-03,10,131124,79640,1538,1084,116,141,137,459,158,62,65868,161,88.55
2024-03-18,Facebook,Text,Community,Static,2024,2024-Q1,2024-03,7,25449,17170,150,103,14,12,11,136,34,12,0,84,35.63
2024-03-18,Facebook,Story,Community,Ephemeral,2024,2024-Q1,2024-03,16,74895,47377,674,457,58,65,48,345,116,36,0,155,101.99
2024-03-18,LinkedIn,Long Video,Professional,Video,2024,2024-Q1,2024-03,3,36226,20657,602,416,41,68,49,90,57,21,16825,43,28.96
2024-03-18,Facebook,Long Video,Community,Video,2024,2024-Q1,2024-03,1,7561,4744,64,45,5,8,6,31,15,6,3728,16,13.37
2024-03-25,Instagram,Image,Visual,Static,2024,2024-Q1,2024-03,14,244953,154363,6594,4574,535,596,544,945,304,113,0,203,94.13
2024-03-25,Instagram,Carousel,Visual,Static,2024,2024-Q1,2024-03,9,195740,126654,7953,5556,678,702,669,914,248,92,0,142,70.4
2024-03-25,Instagram,Short Video,Visual,Video,2024,2024-Q1,2024-03,16,480475,325708,21806,14915,2040,1705,1681,2648,571,189,282061,194,68.91
2024-03-25,Instagram,Story,Visual,Ephemeral,2024,2024-Q1,2024-03,21,268769,169950,8853,6242,730,827,760,1152,367,139,0,305,168.83
2024-03-25,LinkedIn,Image,Professional,Static,2024,2024-Q1,2024-03,7,67009,48543,1227,820,124,104,91,461,95,35,0,108,48.21
2024-03-25,LinkedIn,Carousel,Professional,Static,2024,2024-Q1,2024-03,7,89937,56300,2450,1662,214,257,177,474,149,50,0,80,55.25
2024-03-25,LinkedIn,Short Video,Professional,Video,2024,2024-Q1,2024-03,10,215499,129978,5391,3829,407,526,473,747,314,120,110862,148,87.1
2024-03-25,LinkedIn,Text,Professional,Static,2024,2024-Q1,2024-03,7,38839,27377,518,355,54,43,33,271,48,18,0,119,48.49
2024-03-25,TikTok,Short Video,Short Video,Video,2024,2024-Q1,2024-03,23,1217357,795703,75285,51194,6617,6807,5523,5950,1762,565,680057,238,124.86
2024-03-25,TikTok,Story,Short Video,Ephemeral,2024,2024-Q1,2024-03,20,422756,299273,18495,12863,1792,1474,1548,2548,523,184,0,266,103.47
2024-03-25,X (Twitter),Image,Conversation,Static,2024,2024-Q1,2024-03,13,105706,68816,1384,935,129,143,100,559,177,60,0,170,110.01
2024-03-25,X (Twitter),Short Video,Conversation,Video,2024,2024-Q1,2024-03,12,216600,147677,4128,2963,380,344,397,1124,313,136,124806,205,108.94
2024-03-25,X (Twitter),Text,Conversation,Static,2024,2024-Q1,2024-03,8,34730,21939,336,225,31,34,23,188,55,18,0,104,63.2
2024-03-25,Facebook,Image,Community,Static,2024,2024-Q1,2024-03,10,77930,47571,590,412,50,60,49,327,118,44,0,147,91.73
2024-03-25,Facebook,Carousel,Community,Static,2024,2024-Q1,2024-03,6,61360,41201,642,463,59,53,61,310,80,35,0,103,44.27
2024-03-25,Facebook,Short Video,Community,Video,2024,2024-Q1,2024-03,10,126635,95483,1706,1182,184,136,132,947,175,58,84470,127,50.8
2024-03-25,Facebook,Long Video,Community,Video,2024,2024-Q1,2024-03,3,23256,15437,195,133,18,21,14,111,42,14,12834,40,27.02
2024-03-25,Facebook,Text,Community,Static,2024,2024-Q1,2024-03,7,28436,16882,163,113,13,16,12,120,42,14,0,93,58.68
2024-03-25,Facebook,Story,Community,Ephemeral,2024,2024-Q1,2024-03,12,69780,45608,582,425,49,51,59,317,101,47,0,174,83.25
2024-03-25,YouTube,Short Video,Video,Video,2024,2024-Q1,2024-03,5,186290,117706,6717,4529,576,641,462,863,280,84,103148,45,28.31
2024-03-25,LinkedIn,Long Video,Professional,Video,2024,2024-Q1,2024-03,1,11719,6852,209,147,15,10,19,36,19,8,5863,17,12.6
2024-04-01,Instagram,Image,Visual,Static,2024,2024-Q2,2024-04,9,139050,100211,3765,2568,382,271,298,889,161,52,0,124,53.26
2024-04-01,Instagram,Carousel,Visual,Static,2024,2024-Q2,2024-04,9,172256,112761,7439,4993,737,674,518,998,237,78,0,132,63.9
2024-04-01,Instagram,Short Video,Visual,Video,2024,2024-Q2,2024-04,20,603411,377290,30189,20563,2485,3093,2215,2457,987,321,373893,216,147.83
2024-04-01,Instagram,Story,Visual,Ephemeral,2024,2024-Q2,2024-04,20,215878,143546,7010,4720,673,589,497,1433,276,87,0,212,97.24
2024-04-01,LinkedIn,Image,Professional,Static,2024,2024-Q2,2024-04,9,103213,66706,1829,1273,142,182,155,396,122,45,0,131,54.61
2024-04-01,LinkedIn,Carousel,Professional,Static,2024,2024-Q2,2024-04,6,90245,59337,2316,1643,201,178,178,437,104,33,0,93,40.96
2024-04-01,LinkedIn,Short Video,Professional,Video,2024,2024-Q2,2024-04,9,184557,136262,5485,3678,571,432,383,1007,241,70,118230,101,36.38
2024-04-01,LinkedIn,Long Video,Professional,Video,2024,2024-Q2,2024-04,2,24668,13621,396,273,26,42,32,59,35,13,11431,25,16.85
2024-04-01,TikTok,Short Video,Short Video,Video,2024,2024-Q2,2024-04,20,1220921,723518,68107,47971,5079,6624,5885,4048,1716,643,678801,283,161.14
2024-04-01,TikTok,Story,Short Video,Ephemeral,2024,2024-Q2,2024-04,29,577730,366839,26157,17534,2167,2619,1739,2808,920,281,0,291,192.38
2024-04-01,X (Twitter),Image,Conversation,Static,2024,2024-Q2,2024-04,10,93325,59540,1085,765,88,84,93,384,105,44,0,176,75.48
2024-04-01,X (Twitter),Short Video,Conversation,Video,2024,2024-Q2,2024-04,15,226025,156600,4695,3181,400,420,329,1096,343,104,124087,151,77.45
2024-04-01,X (Twitter),Text,Conversation,Static,2024,2024-Q2,2024-04,9,48571,30964,415,288,34,37,34,194,63,25,0,149,75.21
2024-04-01,YouTube,Short Video,Video,Video,2024,2024-Q2,2024-04,6,276160,186731,8834,6365,799,668,866,1411,376,166,159204,106,49.01
2024-04-01,Facebook,Image,Community,Static,2024,2024-Q2,2024-04,8,60847,41878,399,271,39,27,29,353,56,21,0,133,40.55
2024-04-01,Facebook,Carousel,Community,Static,2024,2024-Q2,2024-04,7,56044,38407,665,446,56,58,45,312,78,23,0,70,33.87
2024-04-01,Facebook,Short Video,Community,Video,2024,2024-Q2,2024-04,14,183179,112780,2072,1411,171,195,149,751,286,95,96944,156,106.43
2024-04-01,Facebook,Text,Community,Static,2024,2024-Q2,2024-04,6,23455,16032,133,91,12,10,11,133,28,10,0,89,36.51
2024-04-01,Facebook,Story,Community,Ephemeral,2024,2024-Q2,2024-04,13,60288,40274,527,356,47,44,38,316,80,24,0,141,59.9
2024-04-01,LinkedIn,Text,Professional,Static,2024,2024-Q2,2024-04,6,34229,22129,468,318,41,45,36,149,48,17,0,74,40.3
2024-04-01,Facebook,Long Video,Community,Video,2024,2024-Q2,2024-04,3,22500,12720,164,113,11,19,13,53,34,13,10290,42,27.67
2024-04-08,Instagram,Image,Visual,Static,2024,2024-Q2,2024-04,15,239733,159110,7430,5104,675,718,561,1306,369,122,0,141,90.25
2024-04-08,Instagram,Carousel,Visual,Static,2024,2024-Q2,2024-04,11,245659,162791,11381,7881,1013,1157,921,1161,389,142,0,160,96.07
2024-04-08,Instagram,Short Video,Visual,Video,2024,2024-Q2,2024-04,19,687367,441343,33368,23966,2816,3235,3134,3113,984,389,383254,301,128.38
2024-04-08,Instagram,Story,Visual,Ephemeral,2024,2024-Q2,2024-04,24,298151,191023,10774,7399,998,1134,837,1296,498,176,0,321,171.24
2024-04-08,LinkedIn,Image,Professional,Static,2024,2024-Q2,2024-04,7,76822,53547,1157,817,112,79,103,445,79,30,0,113,57.32
2024-04-08,LinkedIn,Carousel,Professional,Static,2024,2024-Q2,2024-04,7,83616,59779,2252,1506,224,191,150,551,115,38,0,105,45.92
2024-04-08,LinkedIn,Short Video,Professional,Video,2024,2024-Q2,2024-04,13,247038,153321,7223,4866,579,730,495,1117,392,121,152365,133,88.96
2024-04-08,LinkedIn,Text,Professional,Static,2024,2024-Q2,2024-04,6,34946,24174,435,297,41,33,42,194,44,18,0,107,43.08
2024-04-08,TikTok,Short Video,Short Video,Video,2024,2024-Q2,2024-04,18,1045846,749580,67630,47304,6742,5694,5814,6744,1258,458,657691,183,60.46
2024-04-08,TikTok,Story,Short Video,Ephemeral,2024,2024-Q2,2024-04,28,706242,446319,30606,21893,2518,2981,2816,2956,835,302,0,401,194.79
2024-04-08,X (Twitter),Image,Conversation,Static,2024,2024-Q2,2024-04,10,76826,54026,950,638,95,81,72,501,106,35,0,120,53.67
2024-04-08,X (Twitter),Short Video,Conversation,Video,2024,2024-Q2,2024-04,11,191672,112443,3391,2369,249,326,275,610,261,92,104420,150,85.75
2024-04-08,X (Twitter),Text,Conversation,Static,2024,2024-Q2,2024-04,7,31227,22824,293,198,30,22,23,222,41,16,0,111,42.71
2024-04-08,YouTube,Short Video,Video,Video,2024,2024-Q2,2024-04,7,282440,195819,10247,7075,979,886,811,1669,409,115,167712,67,32.12
2024-04-08,Facebook,Image,Community,Static,2024,2024-Q2,2024-04,10,67296,43345,555,375,49,57,39,298,109,39,0,128,81.83
2024-04-08,Facebook,Carousel,Community,Static,2024,2024-Q2,2024-04,7,68685,41395,719,503,58,68,59,303,91,32,0,98,53.37
2024-04-08,Facebook,Short Video,Community,Video,2024,2024-Q2,2024-04,9,127113,83855,1442,1021,125,126,132,589,176,69,71381,134,67.94
2024-04-08,Facebook,Long Video,Community,Video,2024,2024-Q2,2024-04,1,7286,5839,70,47,8,6,5,69,13,4,5434,7,3.91
2024-04-08,Facebook,Text,Community,Static,2024,2024-Q2,2024-04,7,23570,15664,150,99,14,13,10,135,35,13,0,101,52.45
2024-04-08,Facebook,Story,Community,Ephemeral,2024,2024-Q2,2024-04,13,67113,40907,607,420,49,62,49,249,104,36,0,158,103.87
2024-04-08,LinkedIn,Long Video,Professional,Video,2024,2024-Q2,2024-04,2,24265,13669,390,271,27,41,32,63,37,13,11551,23,15.95
2024-04-15,Instagram,Image,Visual,Static,2024,2024-Q2,2024-04,12,227782,139545,5453,3878,421,485,506,807,325,132,0,191,111.54
2024-04-15,Instagram,Carousel,Visual,Static,2024,2024-Q2,2024-04,7,156248,109239,5951,3985,582,400,532,916,157,61,0,110,34.78
2024-04-15,Instagram,Short Video,Visual,Video,2024,2024-Q2,2024-04,18,500668,314035,22561,15000,2040,1982,1492,3237,629,185,317304,208,98.05
2024-04-15,Instagram,Story,Visual,Ephemeral,2024,2024-Q2,2024-04,18,205538,140151,6546,4465,607,527,485,1116,249,92,0,307,133.42
2024-04-15,LinkedIn,Image,Professional,Static,2024,2024-Q2,2024-04,9,99272,64147,1770,1218,155,171,139,491,148,52,0,105,62.64
2024-04-15,LinkedIn,Short Video,Professional,Video,2024,2024-Q2,2024-04,10,228013,144780,6424,4557,532,614,567,992,321,125,124811,153,86.78
2024-04-15,LinkedIn,Text,Professional,Static,2024,2024-Q2,2024-04,7,36516,25325,524,352,52,45,41,228,52,17,0,95,48.02
2024-04-15,TikTok,Short Video,Short Video,Video,2024,2024-Q2,2024-04,25,1373157,832030,86248,58617,6726,8848,6217,6460,2148,685,800611,266,180.44
2024-04-15,TikTok,Story,Short Video,Ephemeral,2024,2024-Q2,2024-04,23,447775,309679,19089,12812,1993,1549,1309,3025,561,166,0,344,139.17
2024-04-15,X (Twitter),Image,Conversation,Static,2024,2024-Q2,2024-04,11,98033,61786,1153,792,97,111,92,419,138,50,0,138,84.87
2024-04-15,X (Twitter),Short Video,Conversation,Video,2024,2024-Q2,2024-04,12,200521,143053,4007,2798,391,319,342,1239,250,89,125409,166,64.08
2024-04-15,X (Twitter),Text,Conversation,Static,2024,2024-Q2,2024-04,9,43559,28733,439,300,38,45,33,202,70,25,0,115,71.31
2024-04-15,YouTube,Short Video,Video,Video,2024,2024-Q2,2024-04,6,263562,156699,8256,5804,617,726,707,1012,307,110,154305,84,39.59
2024-04-15,Facebook,Image,Community,Static,2024,2024-Q2,2024-04,10,75118,46512,539,378,42,50,48,279,100,40,0,168,83.07
2024-04-15,Facebook,Carousel,Community,Static,2024,2024-Q2,2024-04,6,55638,38579,630,437,60,51,52,331,71,24,0,75,33.21
2024-04-15,Facebook,Short Video,Community,Video,2024,2024-Q2,2024-04,12,153107,104736,2006,1349,187,177,138,857,221,68,89275,125,60.45
2024-04-15,Facebook,Text,Community,Static,2024,2024-Q2,2024-04,7,31746,21043,184,131,16,16,16,151,41,16,0,115,56.82
2024-04-15,Facebook,Story,Community,Ephemeral,2024,2024-Q2,2024-04,15,82589,55280,758,542,69,68,69,429,115,46,0,224,84.87
2024-04-15,Facebook,Long Video,Community,Video,2024,2024-Q2,2024-04,4,32921,20257,253,173,20,25,20,138,50,17,17611,48,32.08
2024-04-15,LinkedIn,Carousel,Professional,Static,2024,2024-Q2,2024-04,5,65393,43078,1923,1309,170,204,145,317,115,40,0,60,40.19
2024-04-22,Instagram,Image,Visual,Static,2024,2024-Q2,2024-04,11,184018,129659,5281,3561,516,428,370,1128,243,74,0,118,47.34
2024-04-22,Instagram,Carousel,Visual,Static,2024,2024-Q2,2024-04,11,224361,145817,10434,7112,903,1022,780,1093,347,118,0,132,78.1
2024-04-22,Instagram,Short Video,Visual,Video,2024,2024-Q2,2024-04,18,589273,368075,29076,19973,2567,2992,2253,2622,919,321,324577,240,152.41
2024-04-22,Instagram,Story,Visual,Ephemeral,2024,2024-Q2,2024-04,22,238420,163648,8800,5858,827,843,618,1399,375,126,0,276,146.15
2024-04-22,LinkedIn,Image,Professional,Static,2024,2024-Q2,2024-04,9,111270,68481,1719,1225,135,148,159,406,151,61,0,142,85.81
2024-04-22,LinkedIn,Carousel,Professional,Static,2024,2024-Q2,2024-04,5,65572,46407,1700,1156,161,113,143,407,69,29,0,91,41.41
2024-04-22,LinkedIn,Short Video,Professional,Video,2024,2024-Q2,2024-04,11,206672,137010,5791,3901,571,502,363,1402,273,77,143051,137,64.09
2024-04-22,LinkedIn,Text,Professional,Static,2024,2024-Q2,2024-04,6,39497,24004,489,345,37,37,44,133,49,20,0,93,48.11
2024-04-22,TikTok,Short Video,Short Video,Video,2024,2024-Q2,2024-04,22,1380236,878857,82953,58719,6902,7631,7184,5899,1843,702,747399,319,173.79
2024-04-22,TikTok,Story,Short Video,Ephemeral,2024,2024-Q2,2024-04,29,612503,410314,29588,20094,2681,3012,2200,3160,1025,348,0,351,222.2
2024-04-22,X (Twitter),Image,Conversation,Static,2024,2024-Q2,2024-04,8,75808,50938,841,604,75,53,80,388,90,38,0,146,85.02
2024-04-22,X (Twitter),Short Video,Conversation,Video,2024,2024-Q2,2024-04,16,250489,158777,5218,3516,435,530,356,1219,405,128,156140,167,112.44
2024-04-22,X (Twitter),Text,Conversation,Static,2024,2024-Q2,2024-04,9,45461,29869,360,253,30,27,37,207,45,19,0,152,75.38
2024-04-22,YouTube,Short Video,Video,Video,2024,2024-Q2,2024-04,7,295247,204412,10182,7138,966,822,861,1693,351,128,180166,94,37.25
2024-04-22,Facebook,Image,Community,Static,2024,2024-Q2,2024-04,7,47182,35029,373,256,41,29,32,346,62,23,0,87,33.69
2024-04-22,Facebook,Carousel,Community,Static,2024,2024-Q2,2024-04,7,55928,37713,703,468,70,69,46,343,90,27,0,85,48.39
2024-04-22,Facebook,Short Video,Community,Video,2024,2024-Q2,2024-04,11,155138,90073,1913,1328,141,195,154,551,229,82,89687,141,79.22
2024-04-22,Facebook,Text,Community,Static,2024,2024-Q2,2024-04,7,25111,18143,148,99,15,10,12,167,29,10,0,103,36.84
